"108";"-10811.8";"305.8959";"31.43815";"0";"0";"-0.601815";"0.798636";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Raven Hill";"0";"27";"0";"0";"0";"5"
"109";"-10891.93";"-366.6198";"37.33691";"0";"0";"-0.143492";"0.989652";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Westfall";"0";"27";"0";"0";"0";"5"
"110";"-10893.37";"-367.5451";"38.74495";"0";"0";"0.598325";"0.801254";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Stranglethorn";"0";"27";"0";"0";"0";"5"
"111";"-10891.96";"-366.7083";"38.72852";"0";"0";"-0.143492";"0.989652";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Raven Hill";"0";"27";"0";"0";"0";"5"
"112";"-10892.55";"-368.9965";"38.73027";"0";"0";"0.989651";"0.143493";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Darkshire";"0";"27";"0";"0";"0";"5"
"113";"-9590.624";"-1929.101";"63.48758";"0";"0";"0.811574";"0.58425";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Duskwood";"0";"26";"0";"0";"0";"5"
"114";"-9589.399";"-1929.751";"63.44013";"0";"0";"0.986996";"-0.160743";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Lakeshire";"0";"26";"0";"0";"0";"5"
"115";"-9588.763";"-1928.543";"63.44436";"0";"0";"-0.58425";"0.811574";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Elwynn";"0";"26";"0";"0";"0";"5"
"116";"-9589.389";"-1929.774";"62.88715";"0";"0";"0.986996";"-0.160743";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Stonewatch Keep";"0";"26";"0";"0";"0";"5"
"117";"-9635.474";"-2087.186";"61.25315";"0";"0";"-0.8362861";"0.5482932";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Lakeshire";"0";"26";"0";"0";"0";"5"
"118";"-9637.232";"-2086.354";"61.29399";"0";"0";"0.5482929";"0.8362864";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Stonewatch Keep";"0";"26";"0";"0";"0";"5"
"121";"-10924.16";"995.368";"34.95429";"0.004356";"0.056692";"0.998382";"0.000247";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Duskwood";"0";"22";"0";"0";"0";"5"
"122";"-10924.99";"996.3403";"34.50686";"0";"0";"-0.707107";"0.707107";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Sentinel Hill";"0";"22";"0";"0";"0";"5"
"123";"-10924.77";"996.4549";"35.67675";"0.035104";"-0.026255";"-0.675081";"0.73644";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Elwynn Forest";"0";"22";"0";"0";"0";"5"
"124";"-10925";"994.9496";"36.3558";"-0.090912";"-0.016617";"0.040289";"0.994905";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Moonbrook";"0";"22";"0";"0";"0";"5"
"298";"-5409.051";"-2879.462";"342.5889";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Thelsamar";"0";"26";"0";"0";"0";"5"
"299";"-5409.981";"-2878.566";"342.565";"0";"0";"0.707107";"0.707107";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Searing Gorge";"0";"26";"0";"0";"0";"5"
"301";"-5408.024";"-2878.55";"342.5521";"0";"0";"-0.707107";"0.707107";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Wetlands";"0";"26";"0";"0";"0";"5"
"302";"-5409.982";"-2878.561";"342.0652";"0";"0";"0.707107";"0.707107";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Morogh";"0";"26";"0";"0";"0";"5"
"303";"-4899.101";"-2720.519";"329.9169";"0";"0";"0.284015";"0.95882";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Morogh";"0";"26";"0";"0";"0";"5"
"304";"-4898.03";"-2722.107";"329.8915";"0";"0";"0.95882";"-0.284015";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Wetlands";"0";"26";"0";"0";"0";"5"
"305";"-4899.369";"-2721.826";"329.8641";"0";"0";"0.878817";"0.477159";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Thelsamar";"0";"26";"0";"0";"0";"5"
"306";"-5795.8";"-2629.066";"319.9445";"0";"0";"0.942641";"-0.333807";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Thelsamar";"0";"26";"0";"0";"0";"5"
"307";"-5797.04";"-2627.592";"319.9208";"0";"0";"0.333807";"0.942641";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Searing Gorge";"0";"26";"0";"0";"0";"5"
"308";"-5795.625";"-2627.747";"319.9333";"0";"0";"-0.430511";"0.902585";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Morogh";"0";"26";"0";"0";"0";"5"
"309";"-5594.031";"-489.7865";"397.6931";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Anvilmar";"0";"26";"0";"0";"0";"5"
"310";"-5592.128";"-489.7656";"397.6825";"0";"0";"-0.7071069";"0.7071066";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ironforge";"0";"26";"0";"0";"0";"5"
"311";"-5356.587";"-529.6354";"391.7129";"0";"0";"0.9351352";"-0.3542911";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"26";"0";"0";"0";"5"
"312";"-5357.908";"-528.1927";"391.7129";"0";"0";"0.3542909";"0.9351352";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Kharanos";"0";"26";"0";"0";"0";"5"
"313";"-5357.878";"-528.1893";"391.2112";"0";"0";"0.3542909";"0.9351352";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Anvilmar";"0";"26";"0";"0";"0";"5"
"314";"-5356.556";"-528.3125";"391.688";"0";"0";"-0.410719";"0.911762";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ironforge";"0";"26";"0";"0";"0";"5"
"315";"-5263.358";"-484.3056";"387.127";"0";"0";"0.9862856";"-0.1650475";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ironforge";"0";"26";"0";"0";"0";"5"
"316";"-5264.514";"-483.6823";"387.1437";"0";"0";"0.8141159";"0.5807024";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Kharanos";"0";"26";"0";"0";"0";"5"
"317";"-5264.556";"-483.691";"386.5915";"0";"0";"0.8141159";"0.5807024";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Anvilmar";"0";"26";"0";"0";"0";"5"
"318";"-5264.582";"-483.6962";"386.039";"0";"0";"0.8141159";"0.5807024";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"26";"0";"0";"0";"5"
"376";"-3231.315";"-2453.917";"15.50547";"0";"0";"-0.768842";"0.639439";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Modr";"0";"22";"0";"0";"0";"5"
"377";"-3231.987";"-2454.197";"13.49415";"0";"0";"-0.091501";"0.995805";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Menethil";"0";"22";"0";"0";"0";"5"
"378";"-3231.021";"-2454.868";"14.9369";"0.001724";"0.113517";"0.989276";"0.091894";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"22";"0";"0";"0";"5"
"379";"-3597.21";"-2714.68";"19.6138";"0.029386";"0.07754";"0.949226";"0.30347";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"22";"0";"0";"0";"5"
"380";"-3597.88";"-2713.78";"18.8364";"0";"0";"-0.329691";"0.944089";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Menethil";"0";"22";"0";"0";"0";"5"
"381";"-3600.88";"-2714.84";"18.5583";"0.694403";"0.11722";"0.700398";"-0.116217";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Grim Batol";"0";"22";"0";"0";"0";"5"
"382";"-3597.65";"-2713.63";"18.2805";"0.038501";"-0.022276";"-0.320761";"0.946115";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Modr";"0";"22";"0";"0";"0";"5"
"387";"-2620.738";"-2491.646";"79.44158";"0";"0";"0.740218";"0.672367";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"22";"0";"0";"0";"5"
"388";"-2620.205";"-2490.746";"78.77492";"0.04784";"-0.096226";"-0.665556";"0.738571";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Arathi Highlands";"0";"22";"0";"0";"0";"5"
"389";"-2621.404";"-2491.452";"80.21915";"0";"0";"0.047978";"0.998848";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Modr";"0";"22";"0";"0";"0";"5"
"1162";"-2621.209";"-2491.463";"77.99693";"0.089823";"0.053697";"0.738207";"0.666407";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Menethil Harbor";"0";"22";"0";"0";"0";"5"
"1564";"-5507.557";"-2050.342";"399.5974";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ironforge";"0";"26";"0";"0";"0";"5"
"1565";"-5508.53";"-2051.253";"399.6099";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"26";"0";"0";"0";"5"
"1566";"-5507.545";"-2050.295";"399.0419";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Kharanos";"0";"26";"0";"0";"0";"5"
"1567";"-5592.128";"-489.7708";"397.0723";"0";"0";"-0.7071069";"0.7071066";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"26";"0";"0";"0";"5"
"1568";"-5608.288";"-1503.12";"399.5185";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Loch Modan";"0";"26";"0";"0";"0";"5"
"1569";"-5608.278";"-1501.337";"399.4926";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ironforge";"0";"26";"0";"0";"0";"5"
"1570";"-5608.292";"-1501.342";"398.9905";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Kharanos";"0";"26";"0";"0";"0";"5"
"1572";"-6239.469";"315.5695";"382.7107";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Kharanos";"0";"26";"0";"0";"0";"5"
"1573";"-5910.552";"57.5191";"372.9867";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Kharanos";"0";"26";"0";"0";"0";"5"
"1595";"-9752.125";"683.7587";"27.39904";"0";"0";"-0.685183";"0.728371";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Westbrook Garrison";"0";"26";"0";"0";"0";"5"
"1596";"-9753.127";"684.6597";"27.4324";"0";"0";"0.03053798";"0.9995336";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Westfall";"0";"26";"0";"0";"0";"5"
"1597";"-9752.966";"682.6858";"27.41124";"0";"0";"0.9995336";"-0.03053901";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Stormwind City";"0";"26";"0";"0";"0";"5"
"1598";"-9752.944";"682.6823";"26.85788";"0";"0";"0.9995336";"-0.03053901";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Goldshire";"0";"26";"0";"0";"0";"5"
"1630";"1938.399";"1584.38";"81.9161";"0";"0";"-0.8012542";"0.5983242";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Brill";"0";"27";"0";"0";"0";"5"
"1633";"2222.061";"1060.021";"29.0264";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Brill";"0";"27";"0";"0";"0";"5"
"1634";"2224.47";"1060.061";"29.0776";"0";"0";"-0.7071069";"0.7071066";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Agamand Mills";"0";"27";"0";"0";"0";"5"
"1639";"2223.22";"1061.229";"29.0484";"0";"0";"0.008726003";"0.9999619";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Deathknell";"0";"27";"0";"0";"0";"5"
"1643";"2188.939";"660.6458";"33.1658";"0";"0";"0.952396";"-0.3048638";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Brill";"0";"27";"0";"0";"0";"5"
"1644";"2187.561";"662.6042";"31.8218";"0";"0";"0.3048641";"0.9523959";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Agamand Mills";"0";"27";"0";"0";"0";"5"
"1645";"2187.59";"662.5746";"33.1829";"0";"0";"0.3048641";"0.9523959";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Deathknell";"0";"27";"0";"0";"0";"5"
"1646";"2216.45";"269.5243";"33.5868";"0";"0";"0.9099616";"0.4146924";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Silverpine";"0";"27";"0";"0";"0";"5"
"1647";"2218.24";"271.1042";"33.5868";"0";"0";"-0.4146942";"0.9099608";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Deathknell";"0";"27";"0";"0";"0";"5"
"1648";"2218.42";"271.1441";"32.1917";"0";"0";"-0.4226181";"0.9063079";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Agamand Mills";"0";"27";"0";"0";"0";"5"
"1649";"2037.2";"155.5747";"33.9039";"0";"0";"0.9153112";"0.4027474";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Monastery";"0";"27";"0";"0";"0";"5"
"1650";"2037.141";"155.5226";"32.5716";"0";"0";"0.9153112";"0.4027474";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Plaguelands";"0";"27";"0";"0";"0";"5"
"1651";"2038.91";"157.1354";"32.5245";"0";"0";"-0.4027469";"0.9153114";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Deathknell";"0";"27";"0";"0";"0";"5"
"1652";"2038.891";"157.1615";"33.8562";"0";"0";"-0.4027469";"0.9153114";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Brill";"0";"27";"0";"0";"0";"5"
"1653";"2037.229";"157.224";"32.5644";"0";"0";"0.362438";"0.9320078";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Silverpine";"0";"27";"0";"0";"0";"5"
"1654";"2028.62";"53.38368";"32.5893";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Silverpine";"0";"27";"0";"0";"0";"5"
"1655";"2029.811";"52.20486";"33.867";"0";"0";"-0.7071069";"0.7071066";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Monastery";"0";"27";"0";"0";"0";"5"
"1656";"2028.641";"51.0382";"33.8673";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Plaguelands";"0";"27";"0";"0";"0";"5"
"1657";"2659.37";"-639.66";"109.284";"0";"0";"0.986996";"-0.160743";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Monastery";"0";"27";"0";"0";"0";"5"
"1658";"1981.24";"248.2448";"36.9923";"0";"0";"0.9670459";"-0.254602";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Brill";"0";"27";"0";"0";"0";"5"
"1659";"1981.359";"248.158";"35.5948";"0";"0";"0.9670459";"-0.254602";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Plaguelands";"0";"27";"0";"0";"0";"5"
"1660";"1980.101";"250.3368";"37.0608";"0";"0";"0.254602";"0.9670459";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Silverpine";"0";"27";"0";"0";"0";"5"
"1661";"2222.061";"1060.021";"27.753";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Undercity";"0";"27";"0";"0";"0";"5"
"1662";"2188.92";"660.6337";"31.8302";"0";"0";"0.952396";"-0.3048638";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Undercity";"0";"27";"0";"0";"0";"5"
"1663";"2216.3";"269.3802";"32.1681";"0";"0";"0.8987941";"0.4383711";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Undercity";"0";"27";"0";"0";"0";"5"
"1664";"2037.229";"157.224";"33.8977";"0";"0";"0.362438";"0.9320078";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Undercity";"0";"27";"0";"0";"0";"5"
"1665";"2028.601";"53.34722";"33.8673";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Undercity";"0";"27";"0";"0";"0";"5"
"1666";"1979.63";"248.6875";"37.0391";"0";"0";"0.8638349";"0.5037749";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Undercity";"0";"27";"0";"0";"0";"5"
"1668";"-3597.3";"-2714.84";"17.5196";"0.032618";"0.09473";"0.940761";"0.32393";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Algaz";"0";"22";"0";"0";"0";"5"
"1669";"-3231.024";"-2454.802";"14.33317";"0.00877";"0.095444";"0.99122";"0.09108";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Dun Algaz";"0";"22";"0";"0";"0";"5"
"1674";"-5262.731";"-483.0556";"387.1346";"0";"0";"-0.580703";"0.8141155";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Gnomeregan";"0";"26";"0";"0";"0";"5"
"1675";"1292.7";"1078.13";"53.6442";"0";"0";"0.3542909";"0.9351352";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Sepulcher";"0";"150";"0";"0";"0";"5"
"1676";"1292.71";"1078.12";"53.1458";"0";"0";"0.358368";"0.9335804";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Pyrewood Village";"0";"150";"0";"0";"0";"5"
"1677";"1292.74";"1078.109";"53.6475";"0";"0";"0.9351352";"-0.3542911";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Tirisfal";"0";"150";"0";"0";"0";"5"
"1678";"639.812";"1290.94";"86.03893";"0";"0";"0.889017";"0.457874";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ambermill";"0";"150";"0";"0";"0";"5"
"1679";"639.8416";"1290.947";"85.53727";"0";"0";"0.889017";"0.457874";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Pyrewood Village";"0";"150";"0";"0";"0";"5"
"1680";"639.8394";"1290.936";"85.03893";"0";"0";"0.889017";"0.457874";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Shadowfang Keep";"0";"150";"0";"0";"0";"5"
"1681";"639.9384";"1291.03";"86.03397";"0";"0";"-0.457874";"0.889017";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Tirisfal";"0";"150";"0";"0";"0";"5"
"1686";"639.8295";"1290.998";"86.01115";"0";"0";"0.300706";"0.953717";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Sepulcher";"0";"150";"0";"0";"0";"5"
"1687";"342.8167";"1249.175";"81.23818";"0";"0";"-0.803857";"0.594823";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Sepulcher";"0";"150";"0";"0";"0";"5"
"1688";"342.8167";"1249.175";"80.73818";"0";"0";"-0.803857";"0.594823";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Tirisfal";"0";"150";"0";"0";"0";"5"
"1689";"342.653";"1249.231";"81.2299";"0";"0";"0.594823";"0.803857";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ambermill";"0";"150";"0";"0";"0";"5"
"1690";"342.6743";"1249.23";"80.7299";"0";"0";"0.594823";"0.803857";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Pyrewood";"0";"150";"0";"0";"0";"5"
"1691";"342.6743";"1249.23";"80.2299";"0";"0";"0.594823";"0.803857";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Shadowfang Keep";"0";"150";"0";"0";"0";"5"
"1692";"340.2195";"1249.682";"80.89737";"0.68659";"0.001571";"0.72691";"0.013906";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Deep Elem Mine";"0";"150";"0";"0";"0";"5"
"1693";"-138.245";"1182.22";"63.9376";"0";"0";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Ambermill";"0";"150";"0";"0";"0";"5"
"1694";"-138.215";"1182.31";"63.9358";"0";"0";"-0.707107";"0.707107";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Sepulcher";"0";"150";"0";"0";"0";"5"
"1695";"-138.3576";"1182.311";"63.9459";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Pyrewood Village";"0";"150";"0";"0";"0";"5"
"1696";"-138.3333";"1182.319";"63.4442";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Shadowfang Keep";"0";"150";"0";"0";"0";"5"
"1697";"-138.236";"1182.3";"63.4372";"0";"0";"-0.707107";"0.707107";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Tirisfal";"0";"150";"0";"0";"0";"5"
"1698";"-138.3316";"1182.319";"62.944";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Gilneas";"0";"150";"0";"0";"0";"5"
"1699";"-138.3247";"1182.319";"62.4436";"0";"0";"0.707107";"0.7071065";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Hillsbrad Plains";"0";"150";"0";"0";"0";"5"
"1700";"-140.4288";"872.0504";"63.23507";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Pyrewood Village";"0";"150";"0";"0";"0";"5"
"1701";"-140.4271";"872.0573";"62.73482";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Shadowfang Keep";"0";"150";"0";"0";"0";"5"
"1702";"-140.4201";"872.0521";"62.23492";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"The Sepulcher";"0";"150";"0";"0";"0";"5"
"1703";"-140.4132";"872.0521";"61.73482";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Gilneas";"0";"150";"0";"0";"0";"5"
"1704";"-140.5191";"871.9705";"63.23927";"0";"0";"0.707107";"0.707107";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Hillsbrad Plains";"0";"150";"0";"0";"0";"5"
"1705";"-362.578";"1185.09";"65.4052";"0";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"Pyrewood Village";"0";"150";"0";"0";"0";"5"
