"267";"26579";"135328";"26700";"11"
"268";"5212";"133478";"26800";"11"
"269";"20357";"135145";"26900";"11"
"270";"3993";"132940";"27000";"8"
"271";"19713";"133488";"27100";"11"
"272";"5163";"135326";"27200";"11"
"273";"33458";"132393";"27300";"11"
"274";"19235";"132408";"27400";"11"
"275";"19242";"135419";"27500";"11"
"276";"20298";"135150";"27600";"11"
"277";"1680";"134955";"27700";"13"
"278";"20382";"135162";"27800";"11"
"279";"8494";"132405";"27900";"11"
"280";"20093";"135327";"28000";"11"
"281";"3524";"132947";"28100";"8"
"282";"20386";"135141";"28200";"11"
"283";"7816";"132938";"28300";"8"
"284";"6165";"132604";"28400";"7"
"285";"6456";"134298";"28500";"11"
"286";"1058";"135039";"28600";"1"
"287";"2953";"135033";"28700";"1"
"288";"1060";"135033";"28800";"1"
"289";"1068";"135033";"28900";"1"
"290";"28628";"133476";"29000";"11"
"291";"20170";"135311";"29100";"11"
"292";"1727";"132624";"29200";"3"
"293";"19703";"133486";"29300";"11"
"294";"22097";"135280";"29400";"11"
"295";"20110";"135324";"29500";"11"
"296";"22131";"133044";"29600";"11"
"297";"2861";"133476";"29700";"11"
"298";"22108";"135423";"29800";"11"
"299";"22151";"135157";"29900";"11"
"300";"19405";"132405";"30000";"11"
"301";"8272";"135327";"30100";"11"
"302";"5215";"133729";"30200";"11"
"303";"20329";"135150";"30300";"11"
"304";"16676";"132667";"30400";"3"
"305";"20256";"135166";"30500";"11"
"306";"20253";"135144";"30600";"11"
"307";"859";"135274";"30700";"11"
"308";"66341";"236921";"30800";"4"
"309";"1550";"135274";"30900";"11"
"310";"8583";"133045";"31000";"11"
"311";"18630";"135154";"31100";"11"
"312";"68756";"132395";"31200";"11"
"313";"1121";"135274";"31300";"11"
"314";"7453";"133942";"31400";"11"
"315";"703";"132592";"31500";"6"
"316";"7469";"133729";"31600";"11"
"317";"20327";"135143";"31700";"11"
"318";"19643";"133476";"31800";"11"
"319";"1716";"135145";"31900";"11"
"320";"679";"135274";"32000";"11"
"321";"1166";"134955";"32100";"0"
"322";"1170";"134442";"32200";"0"
"323";"30993";"134947";"32300";"13"
"324";"2456";"136162";"32400";"13"
"325";"67341";"349115";"32500";"3"
"326";"6520";"135432";"32600";"11"
"327";"67048";"350647";"32700";"6"
"328";"68840";"367072";"32800";"7"
"329";"66890";"366058";"32900";"7"
"330";"15120";"133760";"33000";"9"
"331";"22093";"135276";"33100";"11"
"332";"7495";"134435";"33200";"11"
"333";"22114";"132395";"33300";"11"
"334";"5226";"133477";"33400";"11"
"335";"20112";"135350";"33500";"11"
"336";"18663";"134955";"33600";"13"
"337";"1705";"134950";"33700";"13"
"338";"2329";"134949";"33800";"13"
"339";"2594";"134952";"33900";"13"
"340";"1644";"134952";"34000";"13"
"341";"5199";"133490";"34100";"11"
"342";"9536";"132719";"34200";"3"
"343";"1028";"132603";"34300";"7"
"344";"19625";"133046";"34400";"11"
"345";"10988";"132498";"34500";"4"
"346";"6193";"132606";"34600";"7"
"347";"5527";"133489";"34700";"11"
"348";"20122";"135314";"34800";"11"
"349";"3367";"132405";"34900";"11"
"350";"30392";"132392";"35000";"11"
"351";"22215";"135580";"35100";"11"
"352";"5530";"133482";"35200";"11"
"353";"20156";"135302";"35300";"11"
"354";"27752";"133767";"35400";"9"
"355";"12723";"132742";"35500";"3"
"356";"2210";"134955";"35600";"13"
"357";"15298";"133132";"35700";"0"
"358";"15282";"133070";"35800";"0"
"359";"6447";"134298";"35900";"11"
"360";"2767";"132417";"36000";"11"
"361";"4770";"133481";"36100";"11"
"362";"19035";"132658";"36200";"3"
"363";"15767";"132518";"36300";"4"
"364";"20391";"135469";"36400";"11"
"365";"1796";"132951";"36500";"8"
"366";"5444";"132939";"36600";"8"
"367";"11387";"132603";"36700";"7"
"368";"15673";"134582";"36800";"5"
"369";"17057";"132947";"36900";"8"
"370";"20377";"135153";"37000";"11"
"371";"19290";"135424";"37100";"11"
"372";"12741";"132615";"37200";"7"
"373";"28613";"134354";"37300";"9"
"374";"4583";"132939";"37400";"8"
"375";"68843";"367074";"37500";"8"
"376";"4589";"135009";"37600";"3"
"377";"8409";"134586";"37700";"5"
"378";"4463";"132540";"37800";"6"
"379";"9374";"132952";"37900";"8"
"380";"5728";"132513";"38000";"4"
"381";"5578";"132609";"38100";"7"
"382";"12850";"132543";"38200";"6"
"383";"23101";"133762";"38300";"9"
"384";"11051";"132952";"38400";"8"
"385";"9187";"134589";"38500";"5"
"386";"12426";"132662";"38600";"3"
"387";"5197";"133482";"38700";"11"
"388";"453";"135421";"38800";"11"
"389";"1546";"135274";"38900";"11"
"390";"19247";"132392";"39000";"11"
"391";"20087";"135277";"39100";"11"
"392";"18437";"135159";"39200";"11"
"393";"1595";"133046";"39300";"11"
"394";"5542";"135473";"39400";"11"
"395";"5203";"133485";"39500";"11"
"396";"2201";"134581";"39600";"5"
"397";"5540";"135143";"39700";"11"
"398";"5638";"135129";"39800";"11"
"399";"20442";"135139";"39900";"11"
"400";"20074";"135276";"40000";"11"
"401";"1547";"135274";"40100";"11"
"402";"19525";"133046";"40200";"11"
"403";"19613";"133052";"40300";"11"
"404";"8501";"135424";"40400";"11"
"405";"4473";"132513";"40500";"4"
"406";"4472";"132540";"40600";"6"
"407";"4471";"132604";"40700";"7"
"408";"4470";"132952";"40800";"8"
"409";"4469";"134586";"40900";"5"
"410";"5558";"135009";"41000";"3"
"411";"6019";"132543";"41100";"6"
"412";"23109";"133763";"41200";"9"
"413";"9791";"132952";"41300";"8"
"414";"8265";"134591";"41400";"5"
"415";"5861";"135010";"41500";"3"
"416";"16733";"134585";"41600";"5"
"417";"25943";"134949";"41700";"13"
"418";"8570";"133048";"41800";"11"
"419";"8019";"135038";"41900";"1"
"420";"6841";"132535";"42000";"6"
"421";"6842";"132938";"42100";"8"
"422";"8457";"132415";"42200";"11"
"423";"22214";"135562";"42300";"11"
"424";"19683";"133476";"42400";"11"
"425";"3272";"133053";"42500";"11"
"426";"19136";"135421";"42600";"11"
"427";"20109";"135356";"42700";"11"
"428";"19375";"135424";"42800";"11"
"429";"6475";"135651";"42900";"11"
"430";"20154";"135325";"43000";"11"
"431";"20402";"135145";"43100";"11"
"432";"16710";"132940";"43200";"8"
"433";"9381";"133057";"43300";"11"
"434";"25595";"132404";"43400";"11"
"435";"20089";"135311";"43500";"11"
"436";"9117";"133045";"43600";"11"
"437";"9122";"135466";"43700";"11"
"438";"7464";"135127";"43800";"11"
"439";"8267";"135006";"43900";"3"
"440";"3082";"132624";"44000";"3"
"441";"4597";"132723";"44100";"3"
"442";"5165";"135325";"44200";"11"
"443";"16553";"132539";"44300";"6"
"444";"30832";"133754";"44400";"9"
"445";"2193";"132952";"44500";"8"
"446";"14309";"134591";"44600";"5"
"447";"14013";"135020";"44700";"3"
"448";"16947";"132515";"44800";"4"
"449";"14846";"132539";"44900";"6"
"450";"17024";"132606";"45000";"7"
"451";"27673";"133760";"45100";"9"
"452";"17077";"132952";"45200";"8"
"453";"16658";"134588";"45300";"5"
"454";"14978";"135009";"45400";"3"
"455";"19775";"133052";"45500";"11"
"456";"20173";"135274";"45600";"11"
"457";"19226";"135423";"45700";"11"
"458";"20092";"135276";"45800";"11"
"459";"19533";"133053";"45900";"11"
"460";"20421";"135146";"46000";"11"
"461";"8486";"135419";"46100";"11"
"462";"19306";"132409";"46200";"11"
"463";"22239";"135128";"46300";"11"
"464";"5534";"133489";"46400";"11"
"465";"20395";"135154";"46500";"11"
"466";"21551";"135940";"46600";"13"
"467";"18456";"134955";"46700";"13"
"468";"16856";"132579";"46800";"6"
"469";"12671";"132654";"46900";"3"
"470";"20078";"135326";"47000";"11"
"471";"2807";"132397";"47100";"11"
"472";"63370";"135323";"47200";"11"
"473";"20272";"136163";"47300";"11"
"474";"19743";"133729";"47400";"11"
"475";"28470";"135140";"47500";"11"
"476";"15305";"133071";"47600";"0"
"477";"26586";"135356";"47700";"11"
"478";"3889";"132395";"47800";"11"
"479";"3797";"132409";"47900";"11"
"480";"1795";"132938";"48000";"8"
"481";"18289";"135165";"48100";"11"
"482";"8678";"132628";"48200";"3"
"483";"11269";"132535";"48300";"6"
"484";"2382";"133476";"48400";"11"
"485";"19304";"132408";"48500";"11"
"486";"16667";"132658";"48600";"3"
"487";"3826";"134586";"48700";"5"
"488";"21460";"135162";"48800";"11"
"489";"8581";"133046";"48900";"11"
"490";"15467";"133041";"49000";"11"
"491";"5289";"135125";"49100";"11"
"492";"5166";"135327";"49200";"11"
"493";"19997";"135323";"49300";"11"
"494";"3254";"132495";"49400";"4"
"495";"233";"132535";"49500";"6"
"496";"2219";"132602";"49600";"7"
"497";"70705";"133760";"49700";"9"
"498";"976";"132938";"49800";"8"
"499";"687";"134583";"49900";"5"
"500";"977";"132624";"50000";"3"
"501";"15121";"133765";"50100";"9"
"502";"6914";"135038";"50200";"1"
"503";"15074";"133764";"50300";"9"
"504";"15181";"133768";"50400";"9"
"505";"7578";"132543";"50500";"6"
"506";"2213";"132952";"50600";"8"
"507";"1818";"134589";"50700";"5"
"508";"16786";"135040";"50800";"1"
"509";"1817";"135025";"50900";"3"
"510";"3757";"132539";"51000";"6"
"511";"23138";"133768";"51100";"9"
"512";"2300";"132952";"51200";"8"
"513";"2299";"134591";"51300";"5"
"514";"9999";"135040";"51400";"1"
"515";"5783";"135023";"51500";"3"
"516";"15450";"132579";"51600";"6"
"517";"27549";"133766";"51700";"9"
"518";"3052";"132952";"51800";"8"
"519";"2629";"134582";"51900";"5"
"520";"5094";"135040";"52000";"1"
"521";"2849";"132512";"52100";"4"
"522";"16990";"132592";"52200";"6"
"523";"2561";"132607";"52300";"7"
"524";"972";"132939";"52400";"8"
"525";"704";"134706";"52500";"5"
"526";"14197";"132760";"52600";"3"
"527";"4859";"132513";"52700";"4"
"528";"3715";"132540";"52800";"6"
"529";"17015";"132601";"52900";"7"
"530";"17066";"132952";"53000";"8"
"531";"5605";"134589";"53100";"5"
"532";"12916";"135039";"53200";"1"
"533";"16895";"132724";"53300";"3"
"534";"4590";"132513";"53400";"4"
"535";"945";"132543";"53500";"6"
"536";"2118";"132600";"53600";"7"
"537";"23040";"133758";"53700";"9"
"538";"3992";"132952";"53800";"8"
"539";"683";"134589";"53900";"5"
"540";"14205";"135039";"54000";"1"
"541";"13181";"132725";"54100";"3"
"542";"20037";"135276";"54200";"11"
"543";"19245";"135423";"54300";"11"
"544";"20413";"135145";"54400";"11"
"545";"19534";"133053";"54500";"11"
"546";"1556";"135274";"54600";"11"
"547";"20183";"135276";"54700";"11"
"548";"19535";"133052";"54800";"11"
"549";"1766";"135274";"54900";"11"
"550";"20385";"135145";"55000";"11"
"551";"6794";"133485";"55100";"11"
"552";"19292";"132409";"55200";"11"
"553";"19784";"133046";"55300";"11"
"554";"8587";"133046";"55400";"11"
"555";"19369";"132414";"55500";"11"
"556";"15591";"135325";"55600";"11"
"557";"4129";"135276";"55700";"11"
"558";"20361";"135145";"55800";"11"
"559";"16844";"134586";"55900";"5"
"560";"7746";"132493";"56000";"4"
"561";"10016";"132603";"56100";"7"
"562";"3247";"132515";"56200";"4"
"563";"2178";"132601";"56300";"7"
"564";"3253";"132512";"56400";"4"
"565";"3704";"132607";"56500";"7"
"566";"13617";"132606";"56600";"7"
"567";"14853";"132495";"56700";"4"
"568";"11582";"132603";"56800";"7"
"569";"2980";"132606";"56900";"7"
"570";"1593";"135274";"57000";"11"
"571";"7485";"135325";"57100";"11"
"572";"1596";"133040";"57200";"11"
"573";"1597";"133040";"57300";"11"
"574";"2701";"132392";"57400";"11"
"575";"1201";"135145";"57500";"11"
"576";"3297";"132392";"57600";"11"
"577";"7494";"134520";"57700";"11"
"578";"1839";"133476";"57800";"11"
"579";"2698";"135651";"57900";"11"
"580";"2781";"135340";"58000";"11"
"581";"5218";"133481";"58100";"11"
"582";"19276";"132402";"58200";"11"
"583";"20415";"135155";"58300";"11"
"584";"8420";"134582";"58400";"5"
"585";"23067";"133763";"58500";"9"
"586";"20418";"135150";"58600";"11"
"587";"4312";"134582";"58700";"5"
"588";"20471";"135660";"58800";"11"
"589";"20399";"135641";"58900";"11"
"590";"5040";"135325";"59000";"11"
"591";"8565";"133052";"59100";"11"
"592";"14843";"132938";"59200";"8"
"593";"4255";"132955";"59300";"8"
"594";"8279";"135325";"59400";"11"
"595";"3334";"132535";"59500";"6"
"596";"1684";"134955";"59600";"13"
"597";"1515";"133718";"59700";"11"
"598";"1685";"134955";"59800";"13"
"599";"3846";"132939";"59900";"8"
"600";"16901";"132606";"60000";"7"
"601";"20179";"135326";"60100";"11"
"602";"8590";"133053";"60200";"11"
"603";"12813";"132938";"60300";"8"
"604";"3127";"134948";"60400";"13"
"605";"2982";"132741";"60500";"3"
"606";"20191";"135272";"60600";"11"
"607";"1627";"135274";"60700";"11"
"608";"1706";"134950";"60800";"13"
"609";"20638";"135313";"60900";"11"
"610";"15497";"132956";"61000";"8"
"611";"5533";"133481";"61100";"11"
"612";"21609";"133731";"61200";"11"
"613";"19127";"132407";"61300";"11"
"614";"16670";"132663";"61400";"3"
"615";"20356";"135155";"61500";"11"
"616";"20251";"135278";"61600";"11"
"617";"20120";"135325";"61700";"11"
"618";"20373";"135163";"61800";"11"
"619";"5176";"135313";"61900";"11"
"620";"19255";"132408";"62000";"11"
"621";"1965";"132602";"62100";"7"
"622";"20088";"135317";"62200";"11"
"623";"18650";"134321";"62300";"13"
"624";"105589";"135130";"62400";"11"
"625";"22096";"135353";"62500";"11"
"626";"22115";"132394";"62600";"11"
"627";"8593";"133046";"62700";"11"
"628";"22119";"133052";"62800";"11"
"629";"19281";"132417";"62900";"11"
"630";"22145";"135147";"63000";"11"
"631";"11905";"132609";"63100";"7"
"632";"8354";"132542";"63200";"6"
"633";"12699";"132645";"63300";"3"
"634";"5161";"135321";"63400";"11"
"635";"17054";"132939";"63500";"8"
"636";"11447";"132535";"63600";"6"
"637";"18399";"134962";"63700";"13"
"638";"1330";"132722";"63800";"3"
"639";"20379";"135147";"63900";"11"
"640";"19220";"132397";"64000";"11"
"641";"8474";"135419";"64100";"11"
"642";"1758";"133057";"64200";"11"
"643";"1755";"134955";"64300";"13"
"644";"1757";"134955";"64400";"13"
"645";"8478";"132410";"64500";"11"
"646";"20175";"135274";"64600";"11"
"647";"19532";"133053";"64700";"11"
"648";"22991";"133756";"64800";"9"
"649";"19650";"133052";"64900";"11"
"650";"20212";"135357";"65000";"11"
"651";"19203";"132402";"65100";"11"
"652";"20431";"135152";"65200";"11"
"653";"16868";"132760";"65300";"3"
"654";"20363";"135141";"65400";"11"
"655";"19134";"132395";"65500";"11"
"656";"20168";"135324";"65600";"11"
"657";"28578";"135468";"65700";"11"
"658";"20157";"135321";"65800";"11"
"659";"19637";"133048";"65900";"11"
"660";"19400";"132402";"66000";"11"
"661";"20152";"135311";"66100";"11"
"662";"2250";"132760";"66200";"3"
"663";"6455";"133723";"66300";"11"
"664";"20407";"135637";"66400";"11"
"665";"2704";"135641";"66500";"11"
"666";"28718";"135617";"66600";"12"
"667";"28636";"135618";"66700";"12"
"668";"8095";"135615";"66800";"12"
"669";"10005";"135018";"66900";"2"
"670";"1967";"132760";"67000";"3"
"671";"12674";"132663";"67100";"3"
"672";"13929";"132725";"67200";"3"
"673";"16654";"132674";"67300";"3"
"674";"16045";"132543";"67400";"6"
"675";"11981";"132952";"67500";"8"
"676";"8969";"134582";"67600";"5"
"677";"16575";"135029";"67700";"3"
"678";"4102";"132515";"67800";"4"
"679";"5598";"132540";"67900";"6"
"680";"11414";"132611";"68000";"7"
"681";"8449";"132952";"68100";"8"
"682";"7834";"134590";"68200";"5"
"683";"8417";"135010";"68300";"3"
"684";"18662";"134955";"68400";"13"
"685";"22075";"135274";"68500";"11"
"686";"20438";"135139";"68600";"11"
"687";"19204";"132410";"68700";"11"
"688";"2705";"135637";"68800";"11"
"689";"2717";"135641";"68900";"11"
"690";"22135";"135650";"69000";"11"
"691";"2706";"135637";"69100";"11"
"692";"989";"132724";"69200";"3"
"693";"4592";"132513";"69300";"4"
"694";"2355";"132541";"69400";"6"
"695";"3602";"132603";"69500";"7"
"696";"2358";"132955";"69600";"8"
"697";"691";"134589";"69700";"5"
"698";"4788";"135325";"69800";"11"
"699";"2985";"132493";"69900";"4"
"700";"2986";"132535";"70000";"6"
"701";"2987";"132602";"70100";"7"
"702";"2988";"132938";"70200";"8"
"703";"2989";"134583";"70300";"5"
"704";"5459";"132543";"70400";"6"
"705";"2609";"132957";"70500";"8"
"706";"2610";"134587";"70600";"5"
"707";"2645";"135006";"70700";"3"
"708";"20291";"135302";"70800";"11"
"709";"20312";"135311";"70900";"11"
"710";"685";"134583";"71000";"5"
"711";"17178";"132955";"71100";"8"
"712";"11470";"132537";"71200";"6"
"713";"2707";"135641";"71300";"11"
"714";"68842";"443327";"71400";"4"
"715";"66330";"350646";"71500";"4"
"716";"8534";"135424";"71600";"11"
"717";"1926";"135145";"71700";"11"
"718";"1927";"135145";"71800";"11"
"719";"1928";"135271";"71900";"11"
"720";"1929";"135274";"72000";"11"
"721";"1930";"135277";"72100";"11"
"722";"3092";"135273";"72200";"11"
"723";"1022";"133041";"72300";"11"
"724";"7427";"132392";"72400";"11"
"725";"1938";"135613";"72500";"11"
"726";"3940";"133043";"72600";"11"
"727";"7462";"133974";"72700";"11"
"728";"7443";"133964";"72800";"11"
"729";"6531";"134714";"72900";"11"
"730";"6535";"134719";"73000";"11"
"731";"6532";"134717";"73100";"11"
"732";"6534";"134719";"73200";"11"
"733";"7463";"133974";"73300";"11"
"734";"3375";"132417";"73400";"11"
"735";"20038";"135321";"73500";"11"
"736";"20153";"135351";"73600";"11"
"737";"22137";"135640";"73700";"11"
"738";"22142";"135302";"73800";"11"
"739";"22139";"135342";"73900";"11"
"740";"2552";"134955";"74000";"13"
"741";"18656";"134955";"74100";"13"
"742";"2553";"134955";"74200";"13"
"743";"17884";"134955";"74300";"13"
"744";"18670";"134955";"74400";"13"
"745";"18486";"134955";"74500";"13"
"746";"18665";"134949";"74600";"13"
"747";"20451";"135641";"74700";"11"
"748";"18485";"134955";"74800";"13"
"749";"18729";"134949";"74900";"13"
"750";"18484";"134955";"75000";"13"
"751";"2738";"135641";"75100";"11"
"752";"20470";"135650";"75200";"11"
"753";"20372";"135468";"75300";"11"
"754";"22219";"135562";"75400";"11"
"755";"6901";"132939";"75500";"8"
"756";"16671";"132666";"75600";"3"
"757";"4272";"132539";"75700";"6"
"758";"8152";"134592";"75800";"5"
"759";"4270";"135020";"75900";"3"
"760";"20598";"135651";"76000";"11"
"761";"20345";"135638";"76100";"11"
"762";"65301";"350651";"76200";"5"
"763";"66888";"366995";"76300";"5"
"764";"70704";"133753";"76400";"9"
"765";"15042";"133756";"76500";"9"
"766";"19729";"133489";"76600";"11"
"767";"3447";"135316";"76700";"11"
"768";"15506";"133073";"76800";"0"
"769";"8687";"133041";"76900";"11"
"770";"5221";"133729";"77000";"11"
"771";"4995";"135148";"77100";"11"
"772";"19623";"133053";"77200";"11"
"773";"8470";"132408";"77300";"11"
"774";"5170";"135321";"77400";"11"
"775";"8807";"135039";"77500";"1"
"776";"8472";"132410";"77600";"11"
"777";"20341";"135644";"77700";"11"
"778";"20213";"135357";"77800";"11"
"779";"20346";"135168";"77900";"11"
"780";"16114";"132626";"78000";"3"
"781";"13318";"132543";"78100";"6"
"782";"3173";"134581";"78200";"5"
"783";"3169";"135049";"78300";"1"
"784";"20370";"135143";"78400";"11"
"785";"20211";"135357";"78500";"11"
"786";"10616";"132494";"78600";"4"
"787";"70662";"133762";"78700";"9"
"788";"19305";"132406";"78800";"11"
"789";"19037";"132677";"78900";"3"
"790";"19389";"132393";"79000";"11"
"791";"9502";"132724";"79100";"3"
"792";"17163";"132540";"79200";"6"
"793";"5853";"132539";"79300";"6"
"794";"22998";"133150";"79400";"9"
"795";"6026";"132760";"79500";"3"
"796";"5406";"132939";"79600";"8"
"797";"5655";"132725";"79700";"3"
"798";"4956";"132539";"79800";"6"
"799";"9521";"132718";"79900";"3"
"800";"17172";"132606";"80000";"7"
"801";"2776";"133052";"80100";"11"
"802";"18730";"134955";"80200";"13"
"803";"9171";"135011";"80300";"3"
"804";"14159";"134586";"80400";"5"
"805";"7949";"132543";"80500";"6"
"806";"13503";"132957";"80600";"8"
"807";"16871";"132719";"80700";"3"
"808";"16187";"132492";"80800";"4"
"809";"18478";"134706";"80900";"5"
"810";"16387";"132592";"81000";"6"
"811";"16371";"132601";"81100";"7"
"812";"16388";"132952";"81200";"8"
"813";"18672";"134950";"81300";"13"
"814";"954";"132624";"81400";"3"
"815";"3533";"132535";"81500";"6"
"816";"2230";"132604";"81600";"7"
"817";"1511";"132624";"81700";"3"
"818";"6955";"132938";"81800";"8"
"819";"2968";"132747";"81900";"3"
"820";"2969";"134583";"82000";"5"
"821";"2970";"132492";"82100";"4"
"822";"4028";"132535";"82200";"6"
"823";"6821";"132606";"82300";"7"
"824";"3979";"132938";"82400";"8"
"825";"8642";"132748";"82500";"3"
"826";"6853";"132492";"82600";"4"
"827";"2976";"134583";"82700";"5"
"828";"18692";"132535";"82800";"6"
"829";"6855";"132602";"82900";"7"
"830";"6856";"132938";"83000";"8"
"831";"2663";"135018";"83100";"3"
"832";"1863";"134590";"83200";"5"
"833";"1861";"132539";"83300";"6"
"834";"3212";"132952";"83400";"8"
"835";"16769";"135021";"83500";"3"
"836";"7592";"134588";"83600";"5"
"837";"8418";"132539";"83700";"6"
"838";"10376";"132952";"83800";"8"
"839";"18749";"134949";"83900";"13"
"840";"18733";"134952";"84000";"13"
"841";"18732";"134949";"84100";"13"
"842";"18772";"134952";"84200";"13"
"843";"8367";"132725";"84300";"3"
"844";"8396";"132492";"84400";"4"
"845";"8416";"134586";"84500";"5"
"846";"8369";"132542";"84600";"6"
"847";"10464";"132601";"84700";"7"
"848";"11554";"132959";"84800";"8"
"849";"8331";"132646";"84900";"3"
"850";"7748";"132505";"85000";"4"
"851";"5680";"134589";"85100";"5"
"852";"14295";"132542";"85200";"6"
"853";"13015";"132602";"85300";"7"
"854";"1657";"132939";"85400";"8"
"855";"8512";"132402";"85500";"11"
"856";"19601";"133481";"85600";"11"
"857";"22112";"132401";"85700";"11"
"858";"12992";"135434";"85800";"11"
"859";"22121";"133053";"85900";"11"
"860";"22136";"135641";"86000";"11"
"861";"1768";"135145";"86100";"11"
"862";"8104";"135493";"86200";"12"
"863";"20723";"135490";"86300";"12"
"864";"20722";"135499";"86400";"12"
"865";"20714";"135489";"86500";"12"
"866";"2409";"135610";"86600";"12"
"867";"1136";"135611";"86700";"12"
"868";"20728";"135613";"86800";"12"
"869";"2414";"132382";"86900";"14"
"870";"2418";"132384";"87000";"14"
"871";"12284";"135275";"87100";"11"
"872";"22084";"135327";"87200";"11"
"873";"7590";"135419";"87300";"11"
"874";"22216";"135576";"87400";"11"
"875";"6795";"133486";"87500";"11"
"876";"22133";"133040";"87600";"11"
"877";"22141";"135651";"87700";"11"
"878";"22150";"135469";"87800";"11"
"879";"22098";"135313";"87900";"11"
"880";"22105";"132392";"88000";"11"
"881";"22111";"135424";"88100";"11"
"882";"22120";"133487";"88200";"11"
"883";"22134";"133054";"88300";"11"
"884";"22140";"135341";"88400";"11"
"885";"20389";"135151";"88500";"11"
"886";"2922";"134583";"88600";"5"
"887";"3121";"132498";"88700";"4"
"888";"15430";"135162";"88800";"11"
"889";"10671";"135531";"88900";"12"
