30;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;2;3;1;0;12
31;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0
32;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;1;0;0
33;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;0;0
34;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;1;0;0
35;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;2;6;0;0;0
36;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;2;6;1;0;0
37;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;0
38;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;1;0;0
39;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;0;0;0
40;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;8;1;0;0
41;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;2;9;0;0;23
42;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;2;9;1;0;23
43;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;0;0;0
44;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;10;1;0;0
45;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;0;0;0
46;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;11;1;0;0
47;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;2;12;0;0;0
48;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;2;12;1;0;0
49;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0
50;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0
51;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0
52;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;0;0
53;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;3;3;0;0;12
54;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;3;3;1;0;12
55;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0
56;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;1;0;0
57;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;0;0;0
58;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;5;1;0;0
59;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;3;6;0;0;0
60;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;3;6;1;0;0
61;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;0;0;0
62;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;7;1;0;0
63;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0
64;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;1;0;0
65;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;3;9;0;0;23
66;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;3;9;1;0;23
67;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;0;0;0
68;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;1;0;0
69;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;0;0;0
70;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;11;1;0;0
71;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;3;12;0;0;0
72;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;3;12;1;0;0
73;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0
74;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0
75;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0
76;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;0;0
77;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;4;3;0;0;12
78;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;4;3;1;0;12
79;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0
80;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;1;0;0
81;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;0;0;0
82;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;5;1;0;0
83;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;4;6;0;0;0
84;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;4;6;1;0;0
85;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;0;0;0
86;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;7;1;0;0
87;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;0;0;0
88;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;8;1;0;0
89;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;4;9;0;0;23
90;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;4;9;1;0;23
91;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;0;0;0
92;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;10;1;0;0
93;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;0;0;0
94;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;11;1;0;0
95;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;4;12;0;0;0
96;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;4;12;1;0;0
97;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0
98;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;0;0
99;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0
100;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;1;0;0
101;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;5;3;0;0;12
102;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;5;3;1;0;12
103;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;0;0;0
104;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;0;0
105;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;0;0
106;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;1;0;0
107;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;5;6;0;0;0
108;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;5;6;1;0;0
109;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;0;0;0
110;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;7;1;0;0
111;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;0;0;0
112;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;8;1;0;0
113;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;5;9;0;0;23
114;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;5;9;1;0;23
115;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;0;0;0
116;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;10;1;0;0
117;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;0;0;0
118;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;11;1;0;0
119;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;5;12;0;0;0
120;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;5;12;1;0;0
121;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0
122;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;1;0;0
123;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0
124;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;1;0;0
125;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;6;3;0;0;12
126;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;6;3;1;0;12
127;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;0;0;0
128;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;1;0;0
129;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;0;0;0
130;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;5;1;0;0
131;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;6;6;0;0;0
132;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;6;6;1;0;0
133;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;0;0;0
134;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;7;1;0;0
135;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;0;0;0
136;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;8;1;0;0
137;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;6;9;0;0;23
138;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;6;9;1;0;23
139;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;0;0;0
140;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;10;1;0;0
141;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11;0;0;0
142;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;11;1;0;0
143;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;6;12;0;0;0
144;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;6;12;1;0;0
145;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0
146;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;0;0
147;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;0;0;0
148;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;2;1;0;0
149;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;7;3;0;0;12
150;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;7;3;1;0;12
151;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;0;0;0
152;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;4;1;0;0
153;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;0;0;0
154;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;5;1;0;0
155;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;7;6;0;0;0
156;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;7;6;1;0;0
157;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;0;0;0
158;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;7;1;0;0
159;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;0;0;0
160;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;1;0;0
161;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;7;9;0;0;23
162;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;7;9;1;0;23
163;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;0;0;0
164;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;10;1;0;0
165;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;0;0;0
166;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;1;0;0
167;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;7;12;0;0;0
168;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;7;12;1;0;0
169;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0
170;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;1;0;0
171;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;0;0;0
172;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;1;0;0
173;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;8;3;0;0;12
174;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;8;3;1;0;12
175;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;0;0
176;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;1;0;0
177;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;0;0;0
178;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;5;1;0;0
179;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;8;6;0;0;0
180;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;8;6;1;0;0
181;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;0;0;0
182;52544;52545;6948;0;36;0;0;2362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;7;1;0;0
183;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0
184;56;1395;55;35;0;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;1;0;0
185;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;8;9;0;0;23
186;57;0;1396;35;59;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4449;8;9;1;0;23
187;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;0;0;0
188;0;72019;72020;77526;77279;77509;77278;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;10;1;0;0
189;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;0;0;0
190;35;6139;6124;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;11;1;0;0
191;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;8;12;0;0;0
192;133320;133323;133319;0;133325;133322;133321;133318;133324;112458;112459;112460;112461;112462;129181;123958;123958;123958;123958;123959;123960;132752;6948;0;0;8;12;1;0;0
193;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0
194;58231;39;40;0;49778;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;1;0;0
195;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0
196;58233;44;43;0;52557;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;0;0
197;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;9;3;0;0;12
198;58247;6137;6948;0;6138;2504;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29057;9;3;1;0;12
199;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0
200;2092;58234;48;47;0;50055;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;1;0;0
201;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;0
202;6098;52;0;51;35;0;0;0;6948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;1;0;0
203;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;9;6;0;0;0
204;34652;34655;34659;34650;0;34653;34649;34651;34656;34648;34657;34658;38145;38145;38145;38145;38147;0;41751;40582;0;0;0;0;0;9;6;1;0;0
