"556";"133707";"0"
"647";"135317";"17"
"710";"132610";"9"
"711";"132961";"10"
"714";"132952";"10"
"718";"132938";"10"
"719";"445518";"10"
"720";"132939";"10"
"723";"134341";"0"
"724";"133952";"0"
"725";"134297";"0"
"727";"135274";"13"
"728";"134939";"0"
"729";"133972";"0"
"730";"133884";"0"
"731";"135997";"0"
"732";"134189";"0"
"733";"133748";"0"
"734";"133278";"0"
"735";"133278";"0"
"737";"134712";"0"
"738";"134058";"0"
"739";"134059";"0"
"740";"134059";"0"
"741";"133216";"0"
"742";"133749";"0"
"743";"135437";"0"
"744";"132788";"12"
"745";"134939";"0"
"746";"132483";"5"
"748";"134939";"0"
"750";"133972";"0"
"751";"133718";"21"
"752";"133694";"0"
"753";"135346";"13"
"754";"135312";"13"
"755";"133750";"0"
"756";"134708";"17"
"761";"133888";"0"
"763";"132607";"9"
"765";"134190";"0"
"766";"133482";"21"
"767";"135145";"17"
"768";"132392";"21"
"769";"133970";"0"
"770";"133725";"0"
"771";"133721";"0"
"772";"133750";"0"
"773";"133848";"0"
"774";"134106";"0"
"776";"135638";"13"
"777";"134298";"0"
"778";"134708";"21"
"779";"134431";"0"
"780";"134304";"0"
"781";"133046";"21"
"782";"133693";"0"
"783";"134369";"0"
"784";"134343";"0"
"785";"133436";"0"
"786";"133216";"0"
"787";"133910";"0"
"788";"135323";"21"
"789";"133045";"13"
"790";"132405";"13"
"791";"135139";"17"
"792";"132579";"8"
"793";"132952";"10"
"794";"134591";"7"
"795";"135014";"5"
"796";"132543";"8"
"797";"132952";"10"
"798";"134589";"7"
"799";"132760";"5"
"804";"133641";"18"
"805";"133638";"18"
"806";"133634";"18"
"807";"133218";"0"
"808";"134106";"0"
"809";"135329";"13"
"810";"133048";"13"
"811";"132398";"13"
"812";"135166";"17"
"813";"134063";"0"
"814";"132794";"0"
"816";"135637";"13"
"818";"134118";"0"
"820";"135637";"13"
"821";"135011";"5"
"823";"134937";"0"
"826";"132392";"13"
"827";"133476";"13"
"828";"133636";"18"
"829";"133694";"0"
"832";"132492";"6"
"833";"134580";"12"
"835";"134325";"0"
"836";"134325";"0"
"837";"135010";"5"
"838";"134594";"7"
"839";"132952";"10"
"840";"132539";"8"
"841";"134377";"0"
"842";"134938";"0"
"843";"132592";"8"
"844";"132939";"10"
"845";"134706";"7"
"846";"132760";"5"
"847";"132624";"5"
"848";"134583";"7"
"849";"132535";"8"
"850";"132938";"10"
"851";"135346";"13"
"852";"133490";"13"
"853";"132402";"13"
"854";"135154";"17"
"855";"133635";"18"
"856";"133626";"18"
"857";"133643";"18"
"858";"134830";"0"
"859";"135006";"4"
"860";"132539";"8"
"862";"132523";"11"
"863";"132399";"13"
"864";"135328";"13"
"865";"133478";"13"
"866";"135145";"17"
"867";"132940";"10"
"868";"133488";"13"
"869";"135326";"13"
"870";"132393";"17"
"871";"132408";"13"
"872";"135419";"17"
"873";"135150";"17"
"875";"134944";"0"
"876";"134955";"14"
"877";"133728";"0"
"878";"134321";"0"
"880";"135162";"17"
"883";"133565";"0"
"884";"134232";"0"
"885";"132405";"13"
"886";"135327";"13"
"887";"133970";"0"
"888";"132947";"10"
"889";"133471";"0"
"890";"135141";"17"
"892";"132938";"10"
"893";"134298";"0"
"894";"134297";"0"
"895";"133731";"0"
"896";"134298";"0"
"897";"132604";"9"
"898";"134298";"0"
"899";"134298";"13"
"900";"134937";"0"
"901";"134937";"0"
"902";"134937";"0"
"903";"134937";"0"
"906";"135039";"3"
"907";"135033";"3"
"908";"135033";"3"
"909";"135033";"3"
"910";"133464";"0"
"911";"133476";"17"
"913";"135311";"17"
"914";"132624";"5"
"915";"133694";"0"
"916";"133688";"0"
"917";"132715";"5"
"918";"133629";"18"
"920";"133486";"13"
"921";"133688";"0"
"922";"135280";"17"
"923";"135324";"21"
"924";"133044";"17"
"925";"133476";"21"
"926";"135423";"17"
"927";"132415";"13"
"928";"135157";"17"
"929";"134831";"0"
"930";"133629";"18"
"931";"133639";"18"
"932";"133633";"18"
"933";"133640";"18"
"934";"132405";"13"
"935";"135327";"13"
"936";"133729";"13"
"937";"135150";"17"
"938";"133680";"0"
"939";"133688";"0"
"940";"132667";"20"
"941";"135229";"12"
"942";"133349";"11"
"943";"135166";"17"
"944";"135144";"17"
"945";"135274";"21"
"948";"135274";"21"
"951";"134943";"0"
"954";"134938";"0"
"955";"134937";"0"
"956";"135005";"0"
"957";"133751";"0"
"958";"135005";"0"
"960";"135005";"0"
"961";"134181";"0"
"962";"133952";"0"
"964";"135029";"4"
"965";"133623";"18"
"966";"133739";"0"
"967";"133739";"0"
"968";"133739";"0"
"973";"133739";"0"
"974";"133739";"0"
"975";"133739";"0"
"976";"133739";"0"
"980";"133739";"0"
"981";"133280";"0"
"983";"236921";"6"
"985";"133739";"0"
"986";"133739";"0"
"989";"133739";"0"
"992";"133739";"0"
"994";"133739";"0"
"996";"133345";"11"
"997";"135274";"21"
"1004";"133739";"0"
"1006";"133345";"0"
"1008";"135274";"21"
"1009";"133045";"13"
"1010";"135154";"17"
"1011";"132395";"13"
"1013";"134068";"0"
"1014";"133639";"0"
"1015";"133970";"0"
"1016";"134321";"0"
"1017";"133972";"0"
"1018";"135274";"22"
"1019";"134266";"0"
"1020";"133072";"1"
"1021";"133072";"1"
"1022";"133071";"1"
"1023";"133071";"1"
"1024";"133071";"1"
"1025";"133071";"1"
"1026";"133071";"1"
"1027";"133071";"1"
"1028";"133070";"1"
"1029";"134459";"0"
"1030";"134459";"0"
"1031";"134459";"0"
"1032";"134459";"0"
"1033";"134459";"0"
"1034";"134459";"0"
"1035";"134459";"0"
"1036";"134459";"0"
"1037";"134459";"0"
"1038";"134459";"0"
"1042";"134938";"0"
"1043";"134938";"0"
"1044";"134938";"0"
"1046";"134537";"26"
"1047";"134537";"26"
"1048";"134459";"0"
"1049";"134459";"0"
"1052";"134459";"0"
"1053";"134459";"0"
"1057";"134459";"0"
"1058";"134459";"0"
"1061";"134459";"0"
"1063";"134459";"0"
"1072";"132798";"0"
"1074";"134321";"0"
"1075";"133437";"0"
"1076";"133344";"11"
"1077";"133356";"11"
"1078";"134939";"0"
"1080";"134343";"0"
"1081";"134321";"0"
"1082";"133748";"0"
"1083";"133277";"0"
"1084";"133741";"0"
"1085";"133741";"0"
"1086";"133741";"0"
"1087";"133741";"0"
"1088";"133741";"0"
"1089";"133741";"0"
"1090";"133741";"0"
"1091";"133741";"0"
"1092";"133741";"0"
"1093";"133741";"0"
"1095";"133741";"0"
"1096";"133741";"0"
"1099";"133741";"0"
"1100";"133647";"18"
"1101";"133741";"0"
"1102";"133741";"0"
"1105";"133741";"0"
"1108";"133741";"0"
"1109";"133741";"0"
"1111";"133741";"0"
"1112";"133741";"0"
"1113";"133951";"0"
"1114";"133968";"0"
"1115";"133622";"0"
"1116";"133343";"11"
"1117";"133942";"13"
"1119";"132793";"0"
"1121";"132592";"8"
"1122";"133279";"2"
"1123";"133279";"2"
"1124";"133279";"2"
"1125";"133279";"0"
"1127";"133581";"0"
"1128";"134719";"0"
"1129";"134298";"0"
"1130";"134799";"0"
"1131";"133729";"23"
"1132";"132224";"0"
"1133";"132266";"0"
"1134";"132266";"0"
"1136";"133740";"0"
"1138";"133740";"0"
"1139";"133740";"0"
"1141";"133740";"0"
"1144";"133740";"0"
"1146";"133740";"0"
"1149";"133740";"0"
"1150";"133740";"0"
"1151";"133740";"0"
"1154";"132493";"6"
"1155";"135143";"17"
"1156";"133351";"11"
"1157";"132392";"21"
"1158";"133476";"13"
"1159";"135145";"17"
"1161";"135274";"21"
"1162";"134955";"1"
"1163";"134442";"1"
"1164";"134940";"0"
"1165";"133943";"0"
"1166";"134955";"14"
"1167";"134955";"14"
"1168";"134947";"14"
"1169";"136162";"14"
"1170";"132725";"5"
"1171";"349115";"20"
"1172";"135432";"23"
"1173";"350647";"8"
"1174";"132535";"8"
"1175";"134566";"0"
"1176";"133588";"0"
"1177";"134743";"0"
"1178";"132383";"0"
"1179";"132815";"0"
"1180";"134943";"0"
"1181";"134937";"0"
"1182";"367072";"9"
"1183";"366058";"9"
"1184";"133281";"12"
"1186";"134325";"12"
"1187";"133075";"0"
"1189";"133345";"11"
"1190";"133760";"16"
"1191";"133581";"0"
"1192";"133070";"1"
"1193";"134949";"14"
"1194";"135276";"17"
"1195";"134435";"17"
"1196";"132395";"17"
"1197";"133477";"17"
"1198";"135350";"17"
"1199";"134335";"0"
"1200";"134955";"14"
"1201";"134950";"14"
"1202";"134949";"14"
"1203";"134952";"14"
"1204";"134952";"14"
"1205";"132796";"0"
"1206";"134105";"0"
"1207";"133490";"13"
"1208";"134937";"0"
"1210";"134074";"0"
"1211";"132719";"5"
"1212";"134437";"0"
"1213";"132603";"9"
"1214";"133046";"13"
"1215";"132498";"6"
"1216";"132606";"9"
"1217";"134400";"0"
"1218";"133489";"17"
"1219";"135314";"13"
"1220";"132405";"17"
"1221";"134305";"0"
"1222";"133725";"0"
"1224";"133738";"0"
"1228";"133738";"0"
"1229";"133738";"0"
"1231";"133738";"0"
"1232";"133738";"0"
"1238";"133738";"0"
"1239";"133738";"0"
"1243";"133738";"0"
"1244";"133738";"0"
"1245";"133738";"0"
"1246";"133738";"0"
"1250";"133738";"0"
"1251";"133685";"0"
"1252";"134937";"0"
"1253";"134065";"0"
"1254";"134085";"28"
"1255";"134134";"0"
"1256";"134184";"0"
"1257";"134776";"0"
"1258";"135279";"12"
"1259";"132392";"21"
"1260";"134170";"0"
"1261";"134336";"0"
"1262";"132621";"0"
"1263";"135580";"17"
"1264";"133482";"17"
"1265";"135302";"13"
"1266";"135276";"17"
"1267";"134514";"0"
"1268";"134754";"0"
"1269";"133622";"0"
"1270";"133767";"16"
"1272";"135040";"3"
"1273";"132742";"5"
"1274";"134188";"0"
"1275";"132624";"5"
"1276";"134955";"14"
"1279";"133072";"1"
"1280";"133132";"1"
"1281";"133628";"18"
"1282";"133070";"1"
"1283";"134939";"0"
"1284";"132761";"0"
"1287";"134298";"13"
"1288";"134338";"0"
"1292";"132417";"13"
"1293";"133460";"0"
"1294";"133461";"0"
"1296";"133481";"13"
"1297";"132658";"20"
"1298";"132606";"9"
"1299";"132518";"6"
"1300";"135469";"17"
"1302";"132951";"10"
"1303";"132938";"10"
"1304";"132939";"10"
"1306";"132603";"9"
"1307";"134939";"0"
"1309";"132596";"0"
"1310";"134582";"7"
"1311";"132402";"17"
"1312";"133057";"21"
"1313";"135128";"13"
"1314";"132947";"10"
"1315";"133938";"2"
"1317";"135153";"17"
"1318";"135424";"17"
"1319";"132520";"11"
"1321";"133888";"0"
"1322";"134743";"0"
"1323";"134939";"0"
"1324";"133974";"21"
"1325";"133938";"0"
"1326";"133888";"0"
"1327";"133471";"0"
"1328";"133743";"0"
"1332";"133743";"0"
"1334";"133743";"0"
"1339";"133743";"0"
"1341";"133743";"0"
"1349";"132766";"0"
"1350";"134231";"12"
"1351";"132615";"9"
"1352";"133728";"0"
"1353";"133461";"0"
"1354";"133765";"16"
"1355";"134354";"16"
"1356";"134939";"0"
"1357";"134269";"0"
"1358";"134251";"0"
"1359";"132939";"10"
"1360";"367074";"10"
"1361";"134257";"0"
"1362";"134252";"0"
"1363";"133148";"1"
"1364";"135009";"5"
"1366";"134586";"7"
"1367";"132540";"8"
"1368";"132952";"10"
"1369";"132513";"6"
"1370";"132609";"9"
"1371";"135039";"3"
"1372";"133762";"16"
"1374";"132543";"8"
"1376";"133762";"16"
"1377";"132952";"10"
"1378";"134589";"7"
"1379";"135037";"3"
"1380";"132662";"20"
"1381";"133468";"0"
"1382";"133482";"21"
"1383";"135421";"21"
"1384";"135274";"21"
"1385";"133046";"17"
"1386";"132392";"17"
"1387";"135277";"17"
"1388";"135159";"17"
"1389";"133046";"21"
"1391";"135473";"17"
"1392";"132611";"9"
"1394";"133485";"13"
"1395";"134581";"7"
"1396";"134581";"7"
"1397";"134581";"7"
"1398";"134582";"7"
"1399";"133751";"0"
"1400";"134414";"0"
"1401";"134190";"0"
"1402";"135230";"0"
"1403";"134414";"12"
"1404";"134414";"12"
"1405";"135143";"17"
"1406";"135129";"17"
"1407";"133460";"0"
"1408";"133466";"0"
"1409";"133460";"0"
"1410";"133460";"0"
"1411";"135139";"17"
"1412";"135276";"17"
"1413";"135274";"13"
"1414";"133046";"17"
"1415";"133052";"21"
"1416";"135421";"21"
"1417";"135424";"17"
"1418";"132513";"6"
"1419";"132540";"8"
"1420";"132604";"9"
"1421";"133766";"16"
"1422";"132952";"10"
"1423";"134586";"7"
"1424";"135039";"3"
"1425";"135009";"5"
"1427";"132543";"8"
"1429";"133763";"16"
"1430";"132952";"10"
"1431";"134591";"7"
"1432";"135037";"3"
"1433";"135010";"5"
"1434";"133752";"0"
"1435";"135039";"3"
"1436";"134585";"7"
"1438";"134949";"14"
"1440";"133048";"13"
"1443";"133276";"2"
"1444";"135231";"12"
"1445";"135038";"3"
"1446";"132535";"8"
"1447";"132516";"11"
"1448";"132938";"10"
"1449";"133355";"11"
"1450";"134720";"0"
"1451";"134776";"0"
"1453";"133800";"0"
"1454";"132415";"13"
"1455";"135562";"17"
"1457";"133476";"13"
"1458";"133053";"17"
"1459";"135421";"13"
"1460";"135356";"17"
"1461";"135424";"17"
"1462";"133357";"11"
"1464";"134294";"0"
"1465";"135651";"13"
"1467";"133888";"0"
"1468";"134304";"0"
"1469";"135325";"13"
"1470";"133626";"18"
"1472";"134431";"12"
"1473";"135145";"17"
"1475";"134339";"0"
"1476";"134321";"0"
"1477";"134938";"0"
"1478";"134943";"0"
"1479";"132940";"10"
"1480";"133057";"13"
"1481";"132404";"13"
"1482";"135311";"13"
"1483";"133045";"13"
"1484";"135466";"17"
"1485";"135127";"17"
"1486";"135006";"5"
"1487";"133950";"0"
"1488";"132624";"5"
"1489";"132723";"5"
"1490";"133438";"12"
"1491";"133356";"11"
"1492";"134939";"0"
"1493";"135325";"13"
"1495";"132539";"8"
"1497";"133754";"16"
"1498";"132952";"10"
"1499";"134591";"7"
"1500";"461802";"0"
"1501";"135020";"5"
"1502";"132515";"6"
"1503";"132539";"8"
"1504";"132606";"9"
"1505";"133760";"16"
"1506";"132952";"10"
"1507";"134588";"7"
"1508";"135039";"3"
"1509";"135009";"5"
"1510";"133052";"21"
"1511";"135274";"21"
"1512";"135423";"17"
"1513";"135276";"17"
"1514";"133053";"17"
"1515";"135146";"17"
"1516";"135419";"21"
"1518";"133800";"0"
"1519";"134343";"0"
"1520";"134776";"0"
"1521";"132409";"17"
"1522";"135128";"17"
"1523";"133489";"17"
"1524";"134298";"0"
"1527";"134185";"0"
"1528";"134059";"0"
"1529";"134134";"0"
"1532";"133730";"0"
"1533";"134231";"0"
"1534";"133740";"0"
"1535";"132760";"5"
"1536";"133740";"0"
"1537";"133639";"18"
"1539";"135154";"17"
"1544";"133750";"12"
"1545";"135037";"3"
"1547";"135940";"14"
"1554";"133739";"0"
"1557";"134955";"14"
"1559";"133739";"0"
"1560";"132579";"8"
"1561";"132654";"20"
"1566";"135326";"17"
"1567";"133739";"0"
"1568";"133739";"0"
"1571";"133739";"0"
"1574";"133739";"0"
"1588";"134459";"0"
"1589";"134459";"0"
"1591";"134459";"0"
"1596";"134324";"0"
"1597";"134459";"0"
"1598";"134187";"0"
"1599";"134939";"0"
"1602";"132397";"13"
"1603";"134459";"0"
"1604";"135323";"17"
"1607";"136163";"17"
"1608";"133729";"13"
"1612";"134232";"0"
"1613";"135140";"17"
"1619";"134459";"0"
"1622";"134412";"12"
"1623";"133642";"18"
"1624";"133071";"1"
"1625";"135356";"17"
"1630";"134249";"0"
"1637";"134939";"0"
"1638";"133752";"0"
"1639";"132395";"17"
"1640";"132409";"17"
"1641";"133741";"0"
"1645";"132789";"0"
"1648";"133741";"0"
"1649";"133951";"0"
"1651";"133741";"0"
"1652";"132594";"18"
"1654";"133218";"0"
"1655";"133741";"0"
"1656";"134939";"0"
"1657";"133741";"0"
"1658";"133741";"0"
"1659";"132938";"10"
"1663";"134269";"0"
"1664";"135165";"17"
"1672";"134170";"0"
"1676";"133741";"0"
"1677";"132628";"5"
"1678";"132535";"8"
"1679";"133476";"17"
"1680";"132408";"17"
"1681";"133738";"0"
"1684";"133072";"1"
"1685";"133644";"18"
"1686";"134324";"0"
"1687";"134296";"0"
"1688";"134322";"0"
"1689";"134353";"0"
"1690";"134325";"0"
"1691";"134296";"0"
"1692";"134298";"0"
"1693";"134367";"0"
"1694";"134367";"0"
"1695";"134367";"0"
"1696";"134295";"0"
"1697";"133725";"0"
"1698";"134295";"0"
"1699";"134413";"0"
"1700";"134415";"2"
"1701";"134295";"0"
"1702";"133720";"0"
"1703";"133720";"0"
"1704";"133884";"0"
"1705";"134087";"0"
"1706";"134133";"0"
"1707";"133994";"0"
"1708";"132799";"0"
"1710";"134832";"0"
"1711";"134943";"0"
"1712";"134937";"0"
"1713";"135943";"12"
"1714";"133297";"2"
"1715";"132631";"5"
"1716";"132658";"20"
"1717";"132624";"5"
"1718";"134586";"7"
"1719";"132392";"21"
"1720";"135162";"17"
"1721";"133046";"13"
"1722";"133041";"17"
"1724";"133632";"18"
"1725";"133632";"18"
"1726";"135125";"17"
"1727";"135327";"13"
"1728";"135323";"13"
"1729";"133641";"18"
"1730";"132495";"6"
"1731";"132535";"8"
"1732";"132602";"9"
"1733";"133760";"16"
"1734";"132938";"10"
"1735";"134583";"7"
"1736";"135038";"3"
"1737";"132624";"5"
"1738";"132495";"6"
"1739";"132535";"8"
"1740";"132602";"9"
"1741";"133765";"16"
"1742";"132938";"10"
"1743";"134583";"7"
"1744";"135038";"3"
"1745";"132624";"5"
"1746";"132495";"6"
"1747";"132535";"8"
"1748";"132602";"9"
"1749";"133764";"16"
"1750";"132938";"10"
"1751";"134583";"7"
"1752";"135038";"3"
"1753";"132624";"5"
"1754";"132495";"6"
"1755";"132535";"8"
"1756";"132602";"9"
"1757";"133768";"16"
"1758";"132938";"10"
"1759";"134583";"7"
"1760";"135038";"3"
"1761";"132624";"5"
"1764";"132543";"8"
"1766";"133767";"16"
"1767";"132952";"10"
"1768";"134589";"7"
"1769";"135040";"3"
"1770";"135025";"5"
"1772";"132539";"8"
"1774";"133768";"16"
"1775";"132952";"10"
"1776";"134591";"7"
"1777";"135040";"3"
"1778";"135023";"5"
"1780";"132579";"8"
"1782";"133766";"16"
"1783";"132952";"10"
"1784";"134582";"7"
"1785";"135040";"3"
"1786";"135031";"5"
"1787";"132512";"6"
"1788";"132592";"8"
"1789";"132607";"9"
"1790";"133762";"16"
"1791";"132939";"10"
"1792";"134706";"7"
"1793";"135037";"3"
"1794";"132760";"5"
"1795";"132513";"6"
"1796";"132540";"8"
"1797";"132601";"9"
"1798";"133759";"16"
"1799";"132952";"10"
"1800";"134589";"7"
"1801";"135039";"3"
"1802";"132724";"5"
"1803";"132513";"6"
"1804";"132543";"8"
"1805";"132600";"9"
"1806";"133758";"16"
"1807";"132952";"10"
"1808";"134589";"7"
"1809";"135039";"3"
"1810";"132725";"5"
"1811";"135276";"17"
"1812";"135423";"17"
"1813";"135145";"17"
"1814";"133053";"17"
"1815";"133478";"21"
"1816";"135421";"21"
"1817";"135274";"21"
"1818";"135276";"17"
"1819";"134708";"21"
"1820";"133052";"17"
"1821";"135274";"21"
"1822";"135145";"17"
"1823";"133485";"21"
"1824";"132409";"17"
"1825";"133046";"21"
"1826";"133046";"17"
"1827";"132417";"21"
"1828";"132414";"17"
"1829";"135325";"21"
"1830";"135276";"17"
"1831";"135145";"17"
"1832";"134586";"7"
"1835";"132493";"6"
"1836";"132603";"9"
"1839";"132515";"6"
"1840";"132601";"9"
"1843";"132512";"6"
"1844";"132607";"9"
"1845";"132492";"6"
"1846";"132606";"9"
"1849";"132495";"6"
"1850";"132603";"9"
"1851";"134754";"0"
"1852";"132606";"9"
"1853";"132493";"6"
"1854";"133282";"12"
"1875";"133278";"0"
"1877";"133743";"0"
"1882";"133743";"0"
"1886";"133743";"0"
"1893";"134709";"17"
"1894";"133469";"0"
"1895";"135274";"13"
"1896";"135274";"13"
"1897";"135325";"13"
"1899";"135274";"13"
"1900";"135274";"13"
"1901";"133040";"13"
"1902";"133040";"13"
"1903";"133040";"13"
"1904";"132392";"13"
"1905";"132392";"13"
"1906";"135805";"13"
"1907";"135145";"17"
"1908";"135145";"17"
"1909";"132392";"13"
"1910";"134707";"13"
"1911";"134520";"13"
"1912";"134374";"12"
"1913";"133476";"21"
"1914";"133038";"12"
"1915";"133639";"0"
"1917";"135651";"13"
"1918";"134238";"0"
"1922";"133629";"0"
"1923";"133641";"0"
"1924";"133942";"0"
"1925";"135340";"13"
"1926";"133481";"13"
"1927";"132402";"13"
"1928";"135155";"17"
"1929";"134582";"7"
"1930";"133763";"16"
"1931";"134297";"0"
"1933";"135150";"17"
"1934";"134582";"7"
"1935";"135660";"13"
"1936";"135641";"13"
"1937";"135325";"13"
"1938";"133052";"13"
"1939";"132794";"0"
"1940";"132794";"0"
"1941";"132620";"0"
"1942";"132798";"0"
"1943";"134583";"7"
"1944";"132938";"10"
"1945";"132955";"10"
"1946";"134576";"0"
"1948";"133040";"17"
"1950";"133217";"0"
"1951";"135325";"13"
"1955";"132535";"8"
"1956";"133437";"0"
"1957";"134955";"14"
"1958";"133718";"13"
"1959";"134707";"17"
"1960";"135038";"3"
"1961";"134955";"14"
"1962";"133438";"0"
"1963";"133724";"0"
"1965";"132939";"10"
"1968";"134336";"0"
"1969";"132492";"6"
"1970";"134712";"0"
"1971";"134944";"0"
"1972";"134939";"0"
"1973";"134334";"0"
"1974";"132606";"9"
"1975";"135326";"17"
"1976";"133053";"17"
"1977";"133628";"18"
"1978";"132938";"10"
"1979";"134948";"14"
"1980";"133357";"11"
"1981";"132741";"5"
"1982";"135272";"17"
"1983";"135274";"17"
"1984";"134950";"14"
"1985";"134950";"14"
"1986";"135313";"17"
"1987";"134514";"0"
"1988";"132956";"10"
"1990";"133481";"17"
"1991";"134436";"17"
"1992";"133731";"23"
"1993";"132524";"11"
"1994";"132407";"13"
"1995";"134296";"0"
"1996";"133357";"11"
"1997";"132663";"20"
"1998";"135155";"17"
"1999";"135006";"5"
"2000";"135278";"17"
"2002";"133628";"18"
"2003";"133628";"18"
"2004";"133741";"0"
"2005";"134937";"0"
"2006";"134937";"0"
"2007";"134937";"0"
"2008";"134937";"0"
"2011";"135325";"13"
"2012";"133436";"12"
"2013";"135163";"17"
"2014";"135313";"17"
"2015";"132408";"17"
"2016";"132624";"5"
"2017";"132602";"9"
"2018";"135317";"13"
"2020";"135652";"13"
"2021";"134321";"14"
"2023";"135130";"17"
"2024";"135353";"17"
"2025";"132394";"17"
"2026";"133046";"17"
"2027";"135343";"13"
"2028";"133052";"13"
"2029";"132417";"13"
"2030";"135147";"17"
"2032";"132609";"9"
"2033";"132542";"8"
"2034";"132645";"20"
"2035";"135321";"13"
"2036";"132939";"10"
"2037";"132535";"8"
"2038";"133072";"1"
"2039";"133344";"11"
"2040";"134962";"14"
"2041";"132722";"5"
"2042";"135147";"17"
"2043";"133343";"11"
"2044";"132397";"13"
"2045";"133074";"1"
"2046";"135662";"13"
"2047";"135419";"13"
"2048";"133057";"13"
"2050";"133215";"0"
"2051";"134955";"14"
"2052";"134955";"14"
"2053";"134955";"14"
"2054";"132410";"21"
"2055";"133052";"21"
"2056";"133039";"21"
"2057";"135274";"21"
"2058";"133053";"17"
"2059";"133756";"16"
"2060";"133969";"0"
"2064";"133052";"21"
"2065";"135357";"21"
"2066";"132402";"21"
"2067";"135152";"17"
"2069";"132760";"5"
"2070";"133948";"0"
"2071";"132794";"0"
"2072";"135141";"17"
"2073";"132395";"13"
"2074";"135324";"13"
"2075";"133481";"13"
"2077";"135468";"17"
"2078";"135321";"13"
"2079";"133048";"13"
"2080";"132402";"13"
"2081";"135126";"23"
"2082";"133641";"18"
"2084";"135311";"17"
"2085";"133972";"0"
"2087";"132760";"5"
"2088";"133723";"13"
"2089";"135637";"13"
"2091";"133849";"0"
"2092";"135641";"13"
"2098";"135617";"26"
"2099";"135618";"26"
"2100";"135615";"26"
"2101";"134409";"18"
"2102";"133581";"18"
"2103";"132381";"24"
"2104";"132384";"24"
"2105";"135018";"4"
"2106";"134581";"7"
"2107";"132543";"8"
"2108";"132760";"5"
"2109";"132624";"5"
"2110";"132663";"20"
"2112";"132725";"5"
"2113";"134939";"0"
"2114";"132674";"20"
"2115";"133627";"18"
"2117";"132543";"8"
"2119";"132952";"10"
"2120";"134582";"7"
"2121";"135029";"5"
"2122";"132515";"6"
"2123";"132540";"8"
"2124";"132611";"9"
"2125";"132952";"10"
"2126";"134590";"7"
"2127";"135010";"5"
"2128";"135276";"17"
"2129";"134955";"14"
"2130";"133485";"13"
"2131";"135274";"13"
"2132";"135139";"17"
"2133";"134955";"14"
"2134";"132410";"13"
"2136";"132816";"0"
"2137";"135637";"13"
"2138";"135641";"13"
"2139";"135650";"13"
"2140";"135637";"13"
"2141";"132724";"5"
"2142";"132513";"6"
"2143";"132541";"8"
"2144";"132603";"9"
"2145";"132955";"10"
"2146";"134589";"7"
"2147";"135325";"13"
"2148";"132493";"6"
"2149";"132535";"8"
"2150";"132602";"9"
"2151";"132938";"10"
