"143";"890";"282";"0";"0";"4"
"144";"892";"283";"0";"0";"4"
"145";"897";"284";"0";"0";"4"
"146";"899";"285";"0";"0";"4"
"147";"906";"286";"0";"0";"9"
"148";"907";"287";"0";"0";"9"
"149";"908";"288";"0";"0";"9"
"150";"909";"289";"0";"0";"9"
"151";"911";"290";"0";"0";"4"
"152";"913";"291";"0";"0";"0"
"153";"914";"292";"0";"0";"4"
"154";"920";"293";"0";"0";"4"
"155";"922";"294";"0";"0";"9"
"156";"923";"295";"0";"0";"9"
"157";"924";"296";"0";"0";"9"
"158";"925";"297";"0";"0";"9"
"159";"926";"298";"0";"0";"9"
"160";"927";"228";"0";"0";"9"
"161";"928";"299";"0";"0";"9"
"162";"934";"300";"0";"0";"4"
"163";"935";"301";"0";"0";"4"
"164";"936";"302";"0";"0";"4"
"165";"937";"303";"0";"0";"4"
"166";"940";"304";"0";"0";"4"
"167";"943";"305";"0";"0";"4"
"168";"944";"306";"0";"0";"4"
"169";"945";"307";"0";"0";"9"
"170";"948";"307";"0";"0";"9"
"171";"983";"308";"0";"0";"2"
"172";"1008";"309";"0";"0";"9"
"173";"1009";"310";"0";"0";"0"
"174";"1010";"311";"0";"0";"9"
"175";"1011";"312";"0";"0";"9"
"176";"1018";"313";"0";"0";"9"
"177";"1117";"314";"0";"0";"9"
"178";"1121";"315";"0";"0";"4"
"179";"1131";"316";"0";"0";"5"
"180";"1154";"247";"0";"0";"9"
"181";"1155";"317";"0";"0";"1"
"182";"1158";"318";"0";"0";"2"
"183";"1159";"319";"0";"0";"9"
"184";"1161";"320";"0";"0";"9"
"185";"1162";"321";"0";"0";"9"
"186";"1163";"322";"0";"0";"9"
"187";"1168";"323";"0";"0";"4"
"188";"1169";"324";"0";"0";"4"
"189";"1171";"325";"0";"0";"2"
"190";"1172";"326";"0";"0";"2"
"191";"1173";"327";"0";"0";"9"
"192";"1182";"328";"0";"0";"9"
"193";"1183";"329";"0";"0";"2"
"194";"1190";"330";"0";"0";"4"
"195";"1194";"331";"0";"0";"9"
"196";"1195";"332";"0";"0";"9"
"197";"1196";"333";"0";"0";"9"
"198";"1197";"334";"0";"0";"9"
"199";"1198";"335";"0";"0";"9"
"200";"1200";"336";"0";"0";"3"
"201";"1201";"337";"0";"0";"3"
"202";"1202";"338";"0";"0";"3"
"203";"1203";"339";"0";"0";"4"
"204";"1204";"340";"0";"0";"4"
"205";"1207";"341";"0";"0";"4"
"206";"1211";"342";"0";"0";"4"
"207";"1213";"343";"0";"0";"9"
"208";"1214";"344";"0";"0";"4"
"209";"1215";"345";"0";"0";"4"
"210";"1216";"346";"0";"0";"9"
"211";"1218";"347";"0";"0";"4"
"212";"1219";"348";"0";"0";"4"
"213";"1220";"349";"0";"0";"4"
"214";"1259";"350";"0";"0";"9"
"215";"1263";"351";"0";"0";"4"
"216";"1264";"352";"0";"0";"5"
"217";"1265";"353";"0";"0";"4"
"218";"1270";"354";"0";"0";"5"
"219";"1273";"355";"0";"0";"5"
"220";"1275";"256";"0";"0";"5"
"221";"1276";"356";"0";"0";"5"
"222";"1280";"357";"0";"0";"4"
"223";"1282";"358";"0";"0";"5"
"224";"1287";"359";"0";"0";"4"
"225";"1292";"360";"0";"0";"1"
"226";"1296";"361";"0";"0";"4"
"227";"1297";"362";"0";"0";"4"
"228";"1299";"363";"0";"0";"4"
"229";"1300";"364";"0";"0";"4"
"230";"1302";"365";"0";"0";"5"
"231";"1303";"259";"0";"0";"5"
"232";"1304";"366";"0";"0";"5"
"233";"1306";"367";"0";"0";"5"
"234";"1310";"368";"0";"0";"5"
"235";"1314";"369";"0";"0";"4"
"236";"1317";"370";"0";"0";"5"
"237";"1318";"371";"0";"0";"4"
"238";"1351";"372";"0";"0";"4"
"239";"1355";"373";"0";"0";"4"
"240";"1359";"374";"0";"0";"9"
"241";"1360";"375";"0";"0";"2"
"242";"1364";"376";"0";"0";"9"
"243";"1366";"377";"0";"0";"9"
"244";"1367";"378";"0";"0";"9"
"245";"1368";"379";"0";"0";"9"
"246";"1369";"380";"0";"0";"9"
"247";"1370";"381";"0";"0";"9"
"248";"1372";"373";"0";"0";"9"
"249";"1374";"382";"0";"0";"9"
"250";"1376";"383";"0";"0";"9"
"251";"1377";"384";"0";"0";"9"
"252";"1378";"385";"0";"0";"9"
"253";"1380";"386";"0";"0";"9"
"254";"1382";"387";"0";"0";"9"
"255";"1383";"388";"0";"0";"9"
"256";"1384";"389";"0";"0";"9"
"257";"1386";"390";"0";"0";"9"
"258";"1387";"391";"0";"0";"4"
"259";"1388";"392";"0";"0";"9"
"260";"1389";"393";"0";"0";"9"
"261";"1391";"394";"0";"0";"4"
"262";"1394";"395";"0";"0";"4"
"263";"1395";"162";"0";"0";"9"
"264";"1396";"396";"0";"0";"9"
"265";"1405";"397";"0";"0";"4"
"266";"1406";"398";"0";"0";"4"
"267";"1411";"399";"0";"0";"9"
"268";"1412";"400";"0";"0";"9"
"269";"1413";"401";"0";"0";"9"
"270";"1414";"402";"0";"0";"9"
"271";"1415";"403";"0";"0";"9"
"272";"1416";"388";"0";"0";"9"
"273";"1417";"404";"0";"0";"9"
"274";"1418";"405";"0";"0";"9"
"275";"1419";"406";"0";"0";"9"
"276";"1420";"407";"0";"0";"9"
"277";"1421";"373";"0";"0";"9"
"278";"1422";"408";"0";"0";"9"
"279";"1423";"409";"0";"0";"9"
"280";"1425";"410";"0";"0";"9"
"281";"1427";"411";"0";"0";"9"
"282";"1429";"412";"0";"0";"9"
"283";"1430";"413";"0";"0";"9"
"284";"1431";"414";"0";"0";"9"
"285";"1433";"415";"0";"0";"9"
"286";"1436";"416";"0";"0";"5"
"287";"1438";"417";"0";"0";"4"
"288";"1440";"418";"0";"0";"4"
"289";"1445";"419";"0";"0";"9"
"290";"1446";"420";"0";"0";"4"
"291";"1448";"421";"0";"0";"4"
"292";"1454";"422";"0";"0";"4"
"293";"1455";"423";"0";"0";"4"
"294";"1457";"424";"0";"0";"4"
"295";"1458";"425";"0";"0";"4"
"296";"1459";"426";"0";"0";"4"
"297";"1460";"427";"0";"0";"5"
"298";"1461";"428";"0";"0";"4"
"299";"1465";"429";"0";"0";"4"
"300";"1469";"430";"0";"0";"4"
"301";"1473";"431";"0";"0";"4"
"302";"1479";"432";"0";"0";"9"
"303";"1480";"433";"0";"0";"5"
"304";"1481";"434";"0";"0";"4"
"305";"1482";"435";"0";"0";"4"
"306";"1483";"436";"0";"0";"4"
"307";"1484";"437";"0";"0";"4"
"308";"1485";"438";"0";"0";"9"
"309";"1486";"439";"0";"0";"4"
"310";"1488";"440";"0";"0";"4"
"311";"1489";"441";"0";"0";"4"
"312";"1493";"442";"0";"0";"4"
"313";"1495";"443";"0";"0";"9"
"314";"1497";"444";"0";"0";"9"
"315";"1498";"445";"0";"0";"9"
"316";"1499";"446";"0";"0";"9"
"317";"1501";"447";"0";"0";"9"
"318";"1502";"448";"0";"0";"9"
"319";"1503";"449";"0";"0";"9"
"320";"1504";"450";"0";"0";"9"
"321";"1505";"451";"0";"0";"9"
"322";"1506";"452";"0";"0";"9"
"323";"1507";"453";"0";"0";"9"
"324";"1509";"454";"0";"0";"9"
"325";"1510";"455";"0";"0";"9"
"326";"1511";"456";"0";"0";"9"
"327";"1512";"457";"0";"0";"9"
"328";"1513";"458";"0";"0";"9"
"329";"1514";"459";"0";"0";"9"
"330";"1515";"460";"0";"0";"9"
"331";"1516";"461";"0";"0";"9"
"332";"1521";"462";"0";"0";"4"
"333";"1522";"463";"0";"0";"4"
"334";"1523";"464";"0";"0";"4"
"335";"1539";"465";"0";"0";"4"
"336";"1547";"466";"0";"0";"5"
"337";"1557";"467";"0";"0";"2"
"338";"1560";"468";"0";"0";"4"
"339";"1561";"469";"0";"0";"5"
"340";"1566";"470";"0";"0";"5"
"341";"1602";"471";"0";"0";"4"
"342";"1604";"472";"0";"0";"5"
"343";"1607";"473";"0";"0";"4"
"344";"1608";"474";"0";"0";"4"
"345";"1613";"475";"0";"0";"4"
"346";"1624";"476";"0";"0";"4"
"347";"1625";"477";"0";"0";"4"
"348";"1639";"478";"0";"0";"4"
"349";"1640";"479";"0";"0";"4"
"350";"1659";"480";"0";"0";"4"
"351";"1664";"481";"0";"0";"4"
"352";"1677";"482";"0";"0";"4"
"353";"1678";"483";"0";"0";"4"
"354";"1679";"484";"0";"0";"4"
"355";"1680";"485";"0";"0";"4"
"356";"1715";"482";"0";"0";"4"
"357";"1716";"486";"0";"0";"4"
"358";"1717";"440";"0";"0";"4"
"359";"1718";"487";"0";"0";"4"
"360";"1720";"488";"0";"0";"4"
"361";"1721";"489";"0";"0";"4"
"362";"1722";"490";"0";"0";"4"
"363";"1726";"491";"0";"0";"4"
"364";"1727";"492";"0";"0";"4"
"365";"1728";"493";"0";"0";"4"
"366";"1730";"494";"0";"0";"9"
"367";"1731";"495";"0";"0";"9"
"368";"1732";"496";"0";"0";"9"
"369";"1733";"497";"0";"0";"9"
"370";"1734";"498";"0";"0";"9"
"371";"1735";"499";"0";"0";"9"
"372";"1737";"500";"0";"0";"9"
"373";"1738";"494";"0";"0";"9"
"374";"1739";"495";"0";"0";"9"
"375";"1740";"496";"0";"0";"9"
"376";"1741";"501";"0";"0";"9"
"377";"1742";"498";"0";"0";"9"
"378";"1743";"499";"0";"0";"9"
"379";"1744";"502";"0";"0";"9"
"380";"1745";"500";"0";"0";"9"
"381";"1746";"494";"0";"0";"9"
"382";"1747";"495";"0";"0";"9"
"383";"1748";"496";"0";"0";"9"
"384";"1749";"503";"0";"0";"9"
"385";"1750";"498";"0";"0";"9"
"386";"1751";"499";"0";"0";"9"
"387";"1752";"502";"0";"0";"9"
"388";"1753";"500";"0";"0";"9"
"389";"1754";"494";"0";"0";"9"
"390";"1755";"495";"0";"0";"9"
"391";"1756";"496";"0";"0";"9"
"392";"1757";"504";"0";"0";"9"
"393";"1758";"498";"0";"0";"9"
"394";"1759";"499";"0";"0";"9"
"395";"1760";"502";"0";"0";"9"
"396";"1761";"500";"0";"0";"9"
"397";"1764";"505";"0";"0";"9"
"398";"1766";"412";"0";"0";"9"
"399";"1767";"506";"0";"0";"9"
"400";"1768";"507";"0";"0";"9"
"401";"1769";"508";"0";"0";"9"
"402";"1770";"509";"0";"0";"9"
"403";"1772";"510";"0";"0";"9"
"404";"1774";"511";"0";"0";"9"
"405";"1775";"512";"0";"0";"9"
"406";"1776";"513";"0";"0";"9"
"407";"1777";"514";"0";"0";"9"
"408";"1778";"515";"0";"0";"9"
"409";"1780";"516";"0";"0";"9"
"410";"1782";"517";"0";"0";"9"
"411";"1783";"518";"0";"0";"9"
"412";"1784";"519";"0";"0";"9"
"413";"1785";"520";"0";"0";"9"
"414";"1786";"158";"0";"0";"9"
"415";"1787";"521";"0";"0";"9"
"416";"1788";"522";"0";"0";"9"
"417";"1789";"523";"0";"0";"9"
"418";"1790";"451";"0";"0";"9"
"419";"1791";"524";"0";"0";"9"
"420";"1792";"525";"0";"0";"9"
"421";"1793";"286";"0";"0";"9"
"422";"1794";"526";"0";"0";"9"
"423";"1795";"527";"0";"0";"9"
"424";"1796";"528";"0";"0";"9"
"425";"1797";"529";"0";"0";"9"
"426";"1798";"373";"0";"0";"9"
"427";"1799";"530";"0";"0";"9"
"428";"1800";"531";"0";"0";"9"
"429";"1801";"532";"0";"0";"9"
"430";"1802";"533";"0";"0";"9"
"431";"1803";"534";"0";"0";"9"
"432";"1804";"535";"0";"0";"9"
"433";"1805";"536";"0";"0";"9"
"434";"1806";"537";"0";"0";"9"
"435";"1807";"538";"0";"0";"9"
"436";"1808";"539";"0";"0";"9"
"437";"1809";"540";"0";"0";"9"
"438";"1810";"541";"0";"0";"9"
"439";"1811";"542";"0";"0";"9"
"440";"1812";"543";"0";"0";"9"
"441";"1813";"544";"0";"0";"9"
"442";"1814";"545";"0";"0";"9"
"443";"1815";"156";"0";"0";"9"
"444";"1816";"388";"0";"0";"9"
"445";"1817";"546";"0";"0";"9"
"446";"1818";"547";"0";"0";"9"
"447";"1819";"224";"0";"0";"9"
"448";"1820";"548";"0";"0";"9"
"449";"1821";"549";"0";"0";"9"
"450";"1822";"550";"0";"0";"9"
"451";"1823";"551";"0";"0";"9"
"452";"1824";"552";"0";"0";"9"
"453";"1825";"553";"0";"0";"9"
"454";"1826";"554";"0";"0";"9"
"455";"1827";"360";"0";"0";"9"
"456";"1828";"555";"0";"0";"9"
"457";"1829";"556";"0";"0";"9"
"458";"1830";"557";"0";"0";"9"
"459";"1831";"558";"0";"0";"9"
"460";"1832";"559";"0";"0";"5"
"461";"1835";"560";"0";"0";"9"
"462";"1836";"561";"0";"0";"9"
"463";"1839";"562";"0";"0";"9"
"464";"1840";"563";"0";"0";"9"
"465";"1843";"564";"0";"0";"9"
"466";"1844";"565";"0";"0";"9"
"467";"1845";"494";"0";"0";"9"
"468";"1846";"566";"0";"0";"9"
"469";"1849";"567";"0";"0";"9"
"470";"1850";"568";"0";"0";"9"
"471";"1852";"569";"0";"0";"9"
"472";"1853";"247";"0";"0";"9"
"473";"1893";"224";"0";"0";"5"
"474";"1895";"389";"0";"0";"9"
"475";"1896";"570";"0";"0";"9"
"476";"1897";"571";"0";"0";"9"
"477";"1899";"309";"0";"0";"9"
"478";"1900";"260";"0";"0";"9"
"479";"1901";"393";"0";"0";"9"
"480";"1902";"572";"0";"0";"9"
"481";"1903";"573";"0";"0";"9"
"482";"1904";"388";"0";"0";"9"
"483";"1905";"574";"0";"0";"9"
"484";"1906";"326";"0";"0";"9"
"485";"1907";"575";"0";"0";"9"
"486";"1908";"155";"0";"0";"9"
"487";"1909";"576";"0";"0";"9"
"488";"1910";"224";"0";"0";"9"
"489";"1911";"577";"0";"0";"9"
"490";"1913";"578";"0";"0";"9"
"491";"1917";"579";"0";"0";"4"
"492";"1925";"580";"0";"0";"4"
"493";"1926";"581";"0";"0";"4"
"494";"1927";"582";"0";"0";"4"
"495";"1928";"583";"0";"0";"4"
"496";"1929";"584";"0";"0";"1"
"497";"1930";"585";"0";"0";"4"
"498";"1933";"586";"0";"0";"4"
"499";"1934";"587";"0";"0";"1"
"500";"1935";"588";"0";"0";"4"
"501";"1936";"589";"0";"0";"4"
"502";"1937";"590";"0";"0";"1"
"503";"1938";"591";"0";"0";"4"
"504";"1943";"257";"0";"0";"4"
"505";"1944";"592";"0";"0";"4"
"506";"1945";"593";"0";"0";"4"
"507";"1951";"594";"0";"0";"4"
"508";"1955";"595";"0";"0";"4"
"509";"1957";"596";"0";"0";"9"
"510";"1958";"597";"0";"0";"9"
"511";"1959";"224";"0";"0";"1"
"512";"1961";"598";"0";"0";"9"
"513";"1965";"599";"0";"0";"9"
"514";"1974";"600";"0";"0";"4"
"515";"1975";"601";"0";"0";"4"
"516";"1976";"602";"0";"0";"4"
"517";"1978";"603";"0";"0";"4"
"518";"1979";"604";"0";"0";"4"
"519";"1981";"605";"0";"0";"4"
"520";"1982";"606";"0";"0";"4"
"521";"1983";"607";"0";"0";"9"
"522";"1984";"337";"0";"0";"9"
"523";"1985";"608";"0";"0";"9"
"524";"1986";"609";"0";"0";"5"
"525";"1988";"610";"0";"0";"4"
"526";"1990";"611";"0";"0";"4"
"527";"1991";"332";"0";"0";"4"
"528";"1992";"612";"0";"0";"5"
"529";"1994";"613";"0";"0";"4"
"530";"1997";"614";"0";"0";"4"
"531";"1998";"615";"0";"0";"4"
"532";"2000";"616";"0";"0";"5"
"533";"2011";"617";"0";"0";"4"
"534";"2013";"618";"0";"0";"4"
"535";"2014";"619";"0";"0";"4"
"536";"2015";"620";"0";"0";"4"
"537";"2016";"292";"0";"0";"4"
"538";"2017";"621";"0";"0";"4"
"539";"2018";"622";"0";"0";"5"
"540";"2020";"285";"0";"0";"4"
"541";"2021";"623";"0";"0";"4"
"542";"2023";"624";"0";"0";"9"
"543";"2024";"625";"0";"0";"9"
"544";"2025";"626";"0";"0";"9"
"545";"2026";"627";"0";"0";"9"
"546";"2027";"556";"0";"0";"9"
"547";"2028";"628";"0";"0";"9"
"548";"2029";"629";"0";"0";"9"
"549";"2030";"630";"0";"0";"9"
"550";"2032";"631";"0";"0";"5"
"551";"2033";"632";"0";"0";"5"
"552";"2034";"633";"0";"0";"4"
"553";"2035";"634";"0";"0";"4"
"554";"2036";"635";"0";"0";"5"
"555";"2037";"636";"0";"0";"5"
"556";"2040";"637";"0";"0";"4"
"557";"2041";"638";"0";"0";"5"
"558";"2042";"639";"0";"0";"5"
"559";"2044";"640";"0";"0";"5"
"560";"2046";"307";"0";"0";"4"
"561";"2047";"641";"0";"0";"9"
"562";"2048";"642";"0";"0";"9"
"563";"2051";"643";"0";"0";"9"
"564";"2052";"643";"0";"0";"9"
"565";"2053";"644";"0";"0";"9"
"566";"2054";"645";"0";"0";"9"
"567";"2055";"572";"0";"0";"9"
"568";"2056";"642";"0";"0";"9"
"569";"2057";"646";"0";"0";"9"
"570";"2058";"647";"0";"0";"4"
"571";"2059";"648";"0";"0";"4"
"572";"2064";"649";"0";"0";"9"
"573";"2065";"650";"0";"0";"9"
"574";"2066";"651";"0";"0";"9"
"575";"2067";"652";"0";"0";"9"
"576";"2069";"653";"0";"0";"9"
"577";"2072";"654";"0";"0";"4"
"578";"2073";"655";"0";"0";"4"
"579";"2074";"656";"0";"0";"5"
"580";"2075";"581";"0";"0";"4"
"581";"2077";"657";"0";"0";"4"
"582";"2078";"658";"0";"0";"4"
"583";"2079";"659";"0";"0";"4"
"584";"2080";"660";"0";"0";"4"
"585";"2081";"326";"0";"0";"9"
"586";"2084";"661";"0";"0";"4"
"587";"2087";"662";"0";"0";"4"
"588";"2088";"663";"0";"0";"4"
"589";"2089";"664";"0";"0";"5"
"590";"2092";"665";"0";"0";"9"
"591";"2098";"666";"0";"0";"4"
"592";"2099";"667";"0";"0";"4"
"593";"2100";"668";"0";"0";"4"
"594";"2105";"669";"0";"0";"5"
"595";"2108";"670";"0";"0";"9"
"596";"2109";"500";"0";"0";"9"
"597";"2110";"671";"0";"0";"9"
"598";"2112";"672";"0";"0";"9"
"599";"2114";"673";"0";"0";"9"
"600";"2117";"674";"0";"0";"9"
"601";"2119";"675";"0";"0";"9"
"602";"2120";"676";"0";"0";"9"
"603";"2121";"677";"0";"0";"9"
"604";"2122";"678";"0";"0";"9"
"605";"2123";"679";"0";"0";"9"
"606";"2124";"680";"0";"0";"9"
"607";"2125";"681";"0";"0";"9"
"608";"2126";"682";"0";"0";"9"
"609";"2127";"683";"0";"0";"9"
"610";"2129";"684";"0";"0";"3"
"611";"2130";"395";"0";"0";"9"
"612";"2131";"685";"0";"0";"9"
"613";"2132";"686";"0";"0";"9"
"614";"2134";"687";"0";"0";"9"
"615";"2137";"688";"0";"0";"9"
"616";"2138";"689";"0";"0";"9"
"617";"2139";"690";"0";"0";"9"
"618";"2140";"691";"0";"0";"4"
"619";"2141";"692";"0";"0";"9"
"620";"2142";"693";"0";"0";"9"
"621";"2143";"694";"0";"0";"9"
"622";"2144";"695";"0";"0";"9"
"623";"2145";"696";"0";"0";"9"
"624";"2146";"697";"0";"0";"9"
"625";"2147";"698";"0";"0";"9"
"626";"2148";"699";"0";"0";"9"
"627";"2149";"700";"0";"0";"9"
"628";"2150";"701";"0";"0";"9"
"629";"2151";"702";"0";"0";"9"
"630";"2152";"703";"0";"0";"9"
"631";"2153";"482";"0";"0";"9"
"632";"2156";"704";"0";"0";"9"
"633";"2158";"705";"0";"0";"9"
"634";"2159";"706";"0";"0";"9"
"635";"2160";"707";"0";"0";"9"
"636";"2163";"708";"0";"0";"4"
"637";"2164";"709";"0";"0";"4"
"638";"2165";"373";"0";"0";"9"
"639";"2166";"710";"0";"0";"4"
"640";"2167";"711";"0";"0";"4"
"641";"2168";"712";"0";"0";"1"
"642";"2169";"713";"0";"0";"1"
"643";"2172";"714";"0";"0";"9"
"644";"2173";"715";"0";"0";"9"
"645";"2175";"716";"0";"0";"4"
"646";"2176";"717";"0";"0";"9"
"647";"2177";"718";"0";"0";"9"
"648";"2178";"719";"0";"0";"9"
"649";"2179";"720";"0";"0";"9"
"650";"2180";"721";"0";"0";"9"
"651";"2181";"722";"0";"0";"9"
"652";"2182";"723";"0";"0";"9"
"653";"2183";"724";"0";"0";"9"
"654";"2184";"665";"0";"0";"9"
"655";"2186";"235";"0";"0";"9"
"656";"2189";"725";"0";"0";"9"
"657";"2194";"726";"0";"0";"4"
"658";"2195";"665";"0";"0";"9"
"659";"2196";"727";"0";"0";"9"
"660";"2197";"728";"0";"0";"9"
"661";"2198";"729";"0";"0";"9"
"662";"2199";"730";"0";"0";"9"
"663";"2200";"731";"0";"0";"9"
"664";"2201";"732";"0";"0";"9"
"665";"2202";"733";"0";"0";"9"
"666";"2203";"734";"0";"0";"4"
"667";"2204";"735";"0";"0";"4"
"668";"2205";"736";"0";"0";"4"
"669";"2207";"737";"0";"0";"9"
"670";"2208";"738";"0";"0";"9"
"671";"2209";"739";"0";"0";"9"
"672";"2210";"740";"0";"0";"4"
"673";"2211";"741";"0";"0";"4"
"674";"2212";"742";"0";"0";"4"
"675";"2213";"643";"0";"0";"4"
"676";"2214";"743";"0";"0";"4"
"677";"2215";"744";"0";"0";"4"
"678";"2216";"745";"0";"0";"4"
"679";"2217";"746";"0";"0";"4"
"680";"2218";"747";"0";"0";"0"
"681";"2219";"748";"0";"0";"4"
"682";"2220";"749";"0";"0";"4"
"683";"2221";"750";"0";"0";"4"
"684";"2222";"608";"0";"0";"4"
"685";"2224";"751";"0";"0";"9"
"686";"2225";"752";"0";"0";"9"
"687";"2226";"753";"0";"0";"4"
"688";"2227";"754";"0";"0";"4"
"689";"2230";"755";"0";"0";"5"
"690";"2231";"756";"0";"0";"5"
"691";"2232";"757";"0";"0";"4"
"692";"2233";"758";"0";"0";"4"
"693";"2234";"759";"0";"0";"4"
"694";"2235";"760";"0";"0";"4"
"695";"2236";"761";"0";"0";"4"
"696";"2237";"762";"0";"0";"2"
"697";"2238";"763";"0";"0";"2"
"698";"2240";"764";"0";"0";"9"
"699";"2241";"765";"0";"0";"4"
"700";"2243";"766";"0";"0";"4"
"701";"2244";"767";"0";"0";"4"
"702";"2245";"768";"0";"0";"4"
"703";"2249";"356";"0";"0";"0"
"704";"2254";"769";"0";"0";"4"
"705";"2256";"770";"0";"0";"4"
"706";"2257";"771";"0";"0";"9"
"707";"2258";"320";"0";"0";"9"
"708";"2259";"772";"0";"0";"9"
"709";"2260";"773";"0";"0";"9"
"710";"2263";"774";"0";"0";"5"
"711";"2264";"775";"0";"0";"4"
"712";"2265";"776";"0";"0";"4"
"713";"2266";"777";"0";"0";"4"
"714";"2267";"261";"0";"0";"4"
"715";"2268";"778";"0";"0";"9"
"716";"2271";"779";"0";"0";"4"
"717";"2273";"780";"0";"0";"4"
"718";"2274";"211";"0";"0";"4"
"719";"2276";"781";"0";"0";"4"
"720";"2277";"782";"0";"0";"4"
