"1564","8646","5239"
"1566","8672","1043"
"1567","8673","1044"
"1568","8674","74"
"1569","8675","1063"
"1570","8676","50376"
"1571","8677","74"
"1572","8679","39090"
"1573","8680","39092"
"1574","8682","224"
"1575","8690","220"
"1577","1364","107"
"1578","1373","107"
"1580","1446","107"
"1581","1449","65865"
"1582","1454","40213"
"1583","10548","4439"
"1584","10550","4439"
"1585","10552","4439"
"1586","10554","4439"
"1587","10556","4439"
"1588","10558","4439"
"1589","10560","4439"
"1590","10562","4439"
"1591","10564","4439"
"1592","10566","4439"
"1593","10568","4439"
"1594","10570","4439"
"1595","10572","4439"
"1596","10574","4439"
"1597","10576","209"
"1598","10577","135"
"1599","10578","67"
"1600","10604","1986"
"1601","10617","2518"
"1602","10618","82"
"1603","1159","100"
"1604","1160","50415"
"1612","1234","18236"
"1620","1329","50085"
"1621","1330","39161"
"1622","3672","796"
"1623","3673","796"
"1625","3678","180"
"1626","3680","4226"
"1627","3714","38754"
"1628","3715","107"
"1629","3716","16877"
"1630","3718","33"
"1632","3720","67"
"1633","3721","53"
"1634","3722","1583"
"1636","3742","37"
"1637","3753","4439"
"1638","3755","1168"
"1639","3756","4439"
"1640","3757","1168"
"1641","3758","1168"
"1642","3759","4439"
"1643","3760","4439"
"1644","3761","4439"
"1645","3762","4439"
"1646","3763","4439"
"1647","3764","4439"
"1648","3765","4439"
"1649","3766","4439"
"1650","3767","4439"
"1651","3768","4439"
"1652","3769","4439"
"1653","3770","4439"
"1654","3771","4439"
"1655","3772","4439"
"1656","3773","4439"
"1657","3774","4439"
"1658","3775","4439"
"1659","3776","4439"
"1660","7054","185"
"1661","7057","306"
"1662","7067","634"
"1663","7068","561"
"1664","7069","565"
"1665","7072","568"
"1666","7074","569"
"1667","7076","74"
"1668","7077","263"
"1669","7078","263"
"1670","7079","263"
"1671","7081","571"
"1672","7082","572"
"1673","7083","574"
"1674","7084","575"
"1675","7090","4227"
"1676","7092","577"
